"","X..","X.DateOccur.","X.Count.","X.Crime.","X.District.","X.Neighborhood.","X.XCoord.","X.YCoord."
"4546","""4546""","""02/03/2015 14:00""",1,71013,6,72,891176.1,1040852
"4547","""4547""","""02/03/2015 14:20""",1,182400,5,48,880118.4,1027655
"4548","""4548""","""02/03/2015 14:30""",1,91114,2,27,891784.3,1010972
"4549","""4549""","""02/03/2015 14:35""",1,63701,5,38,888162.8,1022175
"4550","""4550""","""02/03/2015 14:50""",1,64601,4,35,909296,1017579
"4551","""4551""","""02/03/2015 15:00""",1,64601,3,21,903674.3,1009081
"4552","""4552""","""02/03/2015 15:00""",1,183130,4,59,899317,1026541
"4553","""4553""","""02/03/2015 15:15""",1,130000,6,55,892540.1,1034403
"4554","""4554""","""02/03/2015 15:26""",1,63701,5,50,888884.8,1036000
"4555","""4555""","""02/03/2015 15:35""",1,265321,4,77,897252.8,1022273
"4556","""4556""","""02/03/2015 15:40""",1,71030,1,3,890756.7,996943.3
"4557","""4557""","""02/03/2015 15:45""",1,92000,5,47,883471,1026678
"4558","""4558""","""02/03/2015 15:45""",1,265321,5,50,885099.7,1036792
"4559","""4559""","""02/03/2015 15:50""",1,31421,6,74,896920.6,1048705
"4560","""4560""","""02/03/2015 16:00""",1,83000,4,65,902646.8,1029698
"4561","""4561""","""02/03/2015 16:00""",1,241100,3,16,895410.3,1000627
"4562","""4562""","""02/03/2015 16:15""",1,65701,2,13,882557.3,1010767
"4563","""4563""","""02/03/2015 16:30""",1,265321,2,39,886944.1,1014117
"4564","""4564""","""02/03/2015 16:50""",1,265321,5,38,888330.6,1021910
"4565","""4565""","""02/03/2015 17:00""",1,73330,3,18,900012.7,1002497
"4566","""4566""","""02/03/2015 17:00""",1,67601,3,23,900271.3,1010204
"4567","""4567""","""02/03/2015 17:28""",1,178200,4,36,0,0
"4568","""4568""","""02/03/2015 17:52""",1,142320,4,61,904538.2,1022258
"4569","""4569""","""02/03/2015 18:00""",1,64701,1,16,892907.1,999679.2
"4570","""4570""","""02/03/2015 18:00""",1,142320,6,71,895279.9,1039687
"4571","""4571""","""02/03/2015 18:00""",1,265321,2,8,878181.2,997177.1
"4572","""4572""","""02/03/2015 18:03""",1,130000,5,51,887128.8,1029465
"4573","""4573""","""02/03/2015 18:19""",1,65701,1,6,882163.4,998448
"4574","""4574""","""02/03/2015 18:30""",1,43015,1,7,883001.8,1001051
"4575","""4575""","""02/03/2015 18:30""",1,91114,1,7,883001.8,1001051
"4576","""4576""","""02/03/2015 19:00""",1,21000,1,16,0,0
"4577","""4577""","""02/03/2015 19:00""",1,65701,4,36,904504.4,1018737
"4578","""4578""","""02/03/2015 19:15""",1,265321,2,9,879425.9,1007235
"4579","""4579""","""02/03/2015 19:19""",1,182250,6,71,892464.4,1040168
"4580","""4580""","""02/03/2015 19:50""",1,69703,4,61,905188.9,1021650
"4581","""4581""","""02/03/2015 20:00""",1,64601,3,20,908098.8,1013006
"4582","""4582""","""02/03/2015 20:00""",1,64701,6,69,893512.8,1036183
"4583","""4583""","""02/03/2015 20:27""",1,265321,1,1,893282.8,994118.5
"4584","""4584""","""02/03/2015 20:30""",1,66601,2,15,893565.1,1007181
"4585","""4585""","""02/03/2015 21:00""",1,69702,5,48,880540.1,1030318
"4586","""4586""","""02/03/2015 21:42""",1,265321,6,70,886021.9,1039981
"4587","""4587""","""02/03/2015 22:00""",1,51212,6,68,898027,1033572
"4588","""4588""","""02/03/2015 22:00""",1,178200,4,36,0,0
"4589","""4589""","""02/03/2015 22:12""",1,182250,3,25,893829,1007322
"4590","""4590""","""02/03/2015 22:45""",1,91114,6,76,890576.5,1045466
"4591","""4591""","""02/03/2015 22:45""",1,91303,6,76,890576.5,1045466
"4592","""4592""","""02/03/2015 22:45""",1,91303,6,76,890576.5,1045466
"4593","""4593""","""02/03/2015 22:45""",1,91303,6,76,890576.5,1045466
"4594","""4594""","""02/03/2015 23:00""",1,71013,4,77,896197.3,1025185
"4595","""4595""","""02/03/2015 23:00""",1,265321,5,48,881216.5,1027231
"4596","""4596""","""02/03/2015 23:04""",1,65601,6,68,897224.2,1034447
"4597","""4597""","""02/03/2015 23:15""",1,69703,6,70,887456.6,1043890
"4598","""4598""","""02/03/2015 23:40""",1,265321,6,79,898277.6,1042867
"4599","""4599""","""02/03/2015 23:40""",1,130000,5,78,882127.3,1034081
"4600","""4600""","""02/03/2015 23:55""",1,142320,6,74,897410.3,1052718
"4601","""4601""","""02/03/2015 23:59""",1,69702,2,8,877671.5,1003728
"4602","""4602""","""02/04/2015 01:00""",1,31111,3,30,895145.8,1005631
"4603","""4603""","""02/04/2015 01:18""",1,142320,3,31,895959.9,1014888
"4604","""4604""","""02/04/2015 01:19""",1,41011,3,23,900754.4,1011992
"4605","""4605""","""02/04/2015 01:52""",1,182400,4,63,907553.7,1026459
"4606","""4606""","""02/04/2015 02:15""",1,31111,1,16,892907.1,999679.2
"4607","""4607""","""02/04/2015 02:35""",1,63701,5,38,892104.8,1022153
"4608","""4608""","""02/04/2015 02:43""",1,51212,3,25,894840.8,1010682
"4609","""4609""","""02/04/2015 03:33""",1,142320,5,58,894301.5,1025223
"4610","""4610""","""02/04/2015 04:40""",1,69702,2,8,877548.3,1003744
"4611","""4611""","""02/04/2015 05:30""",1,65701,1,1,893287.1,993471.1
"4612","""4612""","""02/04/2015 06:00""",1,265321,4,64,907636.7,1027835
"4613","""4613""","""02/04/2015 06:00""",1,51112,6,74,897048.1,1051979
"4614","""4614""","""02/04/2015 06:20""",1,71030,6,71,895487.5,1040711
"4615","""4615""","""02/04/2015 06:55""",1,266510,4,36,905518.4,1017446
"4616","""4616""","""02/04/2015 07:00""",1,71040,6,71,896231,1038707
"4617","""4617""","""02/04/2015 08:25""",1,250000,4,35,907754.8,1014446
"4618","""4618""","""02/04/2015 08:30""",1,51130,5,50,886502.8,1034876
"4619","""4619""","""02/04/2015 08:49""",1,265321,4,77,896713.7,1021365
"4620","""4620""","""02/04/2015 09:30""",1,66701,3,32,900127.3,1013553
"4621","""4621""","""02/04/2015 09:45""",1,64601,2,82,878856.8,1021748
"4622","""4622""","""02/04/2015 10:21""",1,266999,3,33,903833.3,1014806
"4623","""4623""","""02/04/2015 10:43""",1,229999,3,24,899274.9,1009387
"4624","""4624""","""02/04/2015 10:55""",1,63701,2,11,880214.2,1010929
"4625","""4625""","""02/04/2015 11:00""",1,241100,2,28,891946.9,1015221
"4626","""4626""","""02/04/2015 11:02""",1,182400,4,60,903833.6,1023597
"4627","""4627""","""02/04/2015 11:02""",1,115400,1,5,886746.4,1000976
"4628","""4628""","""02/04/2015 11:04""",1,69602,1,3,888576.4,994652.3
"4629","""4629""","""02/04/2015 11:30""",1,67601,3,25,895751.5,1007882
"4630","""4630""","""02/04/2015 11:50""",1,81000,5,47,883835.6,1024953
"4631","""4631""","""02/04/2015 11:50""",1,51121,5,47,883835.6,1024953
"4632","""4632""","""02/04/2015 11:57""",1,229999,5,50,881513.3,1034990
"4633","""4633""","""02/04/2015 12:00""",1,142320,3,33,905284.5,1013561
"4634","""4634""","""02/04/2015 12:00""",1,51112,6,76,889594.1,1045063
"4635","""4635""","""02/04/2015 12:00""",1,91123,2,12,886056.6,1015300
"4636","""4636""","""02/04/2015 12:15""",1,115100,4,65,904611.6,1030279
"4637","""4637""","""02/04/2015 12:20""",1,182400,3,18,898849.2,1003103
"4638","""4638""","""02/04/2015 12:35""",1,142320,5,52,888729,1032003
"4639","""4639""","""02/04/2015 13:00""",1,64601,2,15,891737.6,1004472
"4640","""4640""","""02/04/2015 13:10""",1,91113,4,35,909211,1018825
"4641","""4641""","""02/04/2015 13:15""",1,63701,5,50,888884.8,1036000
"4642","""4642""","""02/04/2015 13:17""",1,151130,6,68,900142.6,1034662
"4643","""4643""","""02/04/2015 13:20""",1,41014,6,74,896513,1047289
"4644","""4644""","""02/04/2015 13:32""",1,182400,4,59,899825.3,1024601
"4645","""4645""","""02/04/2015 13:40""",1,41011,4,67,902337.5,1031732
"4646","""4646""","""02/04/2015 14:00""",1,69602,5,38,887855.3,1024977
"4647","""4647""","""02/04/2015 14:12""",1,130000,5,50,885088.8,1037930
"4648","""4648""","""02/04/2015 14:12""",1,266999,5,50,885088.8,1037930
"4649","""4649""","""02/04/2015 14:15""",1,178100,1,16,0,0
"4650","""4650""","""02/04/2015 14:15""",1,182400,2,29,893529.4,1015954
"4651","""4651""","""02/04/2015 14:20""",1,43014,3,30,896864,1005581
"4652","""4652""","""02/04/2015 14:27""",1,142320,3,33,904729.9,1012919
"4653","""4653""","""02/04/2015 14:30""",1,264100,2,11,878495.3,1010920
"4654","""4654""","""02/04/2015 14:50""",1,130000,6,72,892729.2,1041940
"4655","""4655""","""02/04/2015 14:51""",1,266999,4,37,894906.8,1020188
"4656","""4656""","""02/04/2015 15:00""",1,69703,2,39,888054.8,1018051
"4657","""4657""","""02/04/2015 15:00""",1,67601,2,15,887362.6,1008835
"4658","""4658""","""02/04/2015 15:00""",1,265321,2,88,0,0
"4659","""4659""","""02/04/2015 15:00""",1,92000,4,35,907483,1018737
"4660","""4660""","""02/04/2015 15:04""",1,36421,1,5,887223.5,1001220
"4661","""4661""","""02/04/2015 15:20""",1,63701,1,17,897347.1,999530.2
"4662","""4662""","""02/04/2015 15:56""",1,265321,3,31,895082.2,1015537
"4663","""4663""","""02/04/2015 16:00""",1,51122,6,69,892374.8,1035333
"4664","""4664""","""02/04/2015 16:00""",1,21000,1,16,0,0
"4665","""4665""","""02/04/2015 16:15""",1,266510,4,37,900393.5,1020980
"4666","""4666""","""02/04/2015 16:15""",1,266400,6,72,890745.3,1044010
"4667","""4667""","""02/04/2015 16:45""",1,67701,3,18,899691.8,1002518
"4668","""4668""","""02/04/2015 17:20""",1,265321,5,51,888031.9,1029105
"4669","""4669""","""02/04/2015 17:50""",1,63701,2,10,877121.1,1013930
"4670","""4670""","""02/04/2015 18:00""",1,265321,6,74,894483.7,1052056
"4671","""4671""","""02/04/2015 18:00""",1,69702,6,76,889509.2,1045998
"4672","""4672""","""02/04/2015 18:00""",1,266999,1,2,886508.3,987864.6
"4673","""4673""","""02/04/2015 18:00""",1,67701,2,14,884558.8,1005412
"4674","""4674""","""02/04/2015 18:00""",1,263299,4,35,906343.9,1016785
"4675","""4675""","""02/04/2015 18:15""",1,63701,5,38,892104.8,1022153
"4676","""4676""","""02/04/2015 18:20""",1,91113,5,50,888884.8,1036000
"4677","""4677""","""02/04/2015 18:20""",1,63701,4,67,901867.4,1030898
"4678","""4678""","""02/04/2015 18:20""",1,266999,5,50,888884.8,1036000
"4679","""4679""","""02/04/2015 18:20""",1,43013,5,50,888884.8,1036000
"4680","""4680""","""02/04/2015 18:35""",1,265321,3,22,899787.2,1008257
"4681","""4681""","""02/04/2015 19:43""",1,266510,3,19,896041.1,1003746
"4682","""4682""","""02/04/2015 20:50""",1,142320,4,65,904129.4,1030129
"4683","""4683""","""02/04/2015 21:25""",1,91114,3,18,900610.6,1002321
"4684","""4684""","""02/04/2015 21:25""",1,91113,3,18,900610.6,1002321
"4685","""4685""","""02/04/2015 22:00""",1,241100,3,33,904053.8,1013944
"4686","""4686""","""02/04/2015 22:00""",1,71013,2,15,892552.3,1005595
"4687","""4687""","""02/04/2015 22:30""",1,265321,2,15,887393.1,1005044
"4688","""4688""","""02/04/2015 23:26""",1,130000,6,76,887701.6,1044511
"4689","""4689""","""02/05/2000 19:00""",1,265321,1,4,884310.3,994882.6
"4690","""4690""","""02/05/2014 12:00""",1,69702,1,7,882524.3,1001131
"4691","""4691""","""02/05/2015 01:57""",1,142320,3,19,897290,1005269
"4692","""4692""","""02/05/2015 02:20""",1,91114,6,73,891385.4,1049877
"4693","""4693""","""02/05/2015 02:20""",1,266999,6,73,891385.4,1049877
"4694","""4694""","""02/05/2015 02:29""",1,241100,5,48,882347.8,1027408
"4695","""4695""","""02/05/2015 02:29""",1,266999,5,48,882347.8,1027408
"4696","""4696""","""02/05/2015 06:07""",1,241100,4,77,898068.9,1024344
"4697","""4697""","""02/05/2015 06:45""",1,142320,4,36,904155.7,1018384
"4698","""4698""","""02/05/2015 06:45""",1,65701,6,69,895633.1,1033528
"4699","""4699""","""02/05/2015 07:26""",1,265321,2,15,890873.8,1007757
"4700","""4700""","""02/05/2015 07:35""",1,91114,4,35,907779.2,1018012
"4701","""4701""","""02/05/2015 07:35""",1,43016,4,35,907779.2,1018012
"4702","""4702""","""02/05/2015 07:50""",1,71013,6,73,893897.8,1050545
"4703","""4703""","""02/05/2015 08:00""",1,91113,4,36,905381.8,1018367
"4704","""4704""","""02/05/2015 08:00""",1,265321,6,76,890223.3,1047145
"4705","""4705""","""02/05/2015 08:00""",1,142320,6,69,895633.1,1033528
"4706","""4706""","""02/05/2015 08:04""",1,266510,4,36,905518.4,1017446
"4707","""4707""","""02/05/2015 08:20""",1,265321,6,56,893091.3,1033537
"4708","""4708""","""02/05/2015 08:30""",1,72130,5,78,881539.9,1034740
"4709","""4709""","""02/05/2015 08:46""",1,112010,2,8,877299.5,1004106
"4710","""4710""","""02/05/2015 09:00""",1,51122,3,22,899424.9,1006102
"4711","""4711""","""02/05/2015 09:00""",1,265321,3,21,903761.4,1007964
"4712","""4712""","""02/05/2015 09:00""",1,67701,3,25,894689.7,1009692
"4713","""4713""","""02/05/2015 09:00""",1,241100,1,16,890565.7,999321.8
"4714","""4714""","""02/05/2015 09:15""",1,63701,3,19,898162.7,1002525
"4715","""4715""","""02/05/2015 10:00""",1,71040,6,73,891305.3,1047710
"4716","""4716""","""02/05/2015 10:05""",1,103000,1,5,887764.5,999574
"4717","""4717""","""02/05/2015 10:13""",1,43016,3,21,903808.6,1008985
"4718","""4718""","""02/05/2015 10:14""",1,32421,1,17,895308.4,998227
"4719","""4719""","""02/05/2015 10:15""",1,51122,5,38,889137.5,1024121
"4720","""4720""","""02/05/2015 10:30""",1,64701,5,57,894998.4,1027278
"4721","""4721""","""02/05/2015 10:42""",1,42014,1,1,886366.9,989294.9
"4722","""4722""","""02/05/2015 11:00""",1,51112,5,49,883561.5,1027076
"4723","""4723""","""02/05/2015 11:30""",1,69602,3,31,895994.8,1015693
"4724","""4724""","""02/05/2015 12:00""",1,51122,3,16,895633.4,1000874
"4725","""4725""","""02/05/2015 12:00""",1,103000,4,60,907555.6,1022698
"4726","""4726""","""02/05/2015 12:10""",1,265321,2,13,880569.8,1009792
"4727","""4727""","""02/05/2015 12:15""",1,91114,1,1,891112.3,994435.6
"4728","""4728""","""02/05/2015 12:30""",1,67701,4,77,897508.7,1022846
"4729","""4729""","""02/05/2015 12:32""",1,182400,6,56,892796.3,1033085
"4730","""4730""","""02/05/2015 13:00""",1,71013,3,31,899701.4,1014582
"4731","""4731""","""02/05/2015 13:00""",1,264100,1,5,885223.6,1000902
"4732","""4732""","""02/05/2015 13:30""",1,63601,5,48,877800.7,1027650
"4733","""4733""","""02/05/2015 13:30""",1,67701,4,37,894650.9,1018863
"4734","""4734""","""02/05/2015 14:00""",1,51122,6,72,892159.9,1044142
"4735","""4735""","""02/05/2015 14:00""",1,142320,1,17,894026.1,995274.4
"4736","""4736""","""02/05/2015 14:30""",1,42013,6,67,902246.6,1032755
"4737","""4737""","""02/05/2015 14:30""",1,42203,6,67,902246.6,1032755
"4738","""4738""","""02/05/2015 14:43""",1,265321,6,73,891175.6,1047253
"4739","""4739""","""02/05/2015 15:00""",1,151110,0,0,887856.2,1049363
"4740","""4740""","""02/05/2015 15:00""",1,65701,4,35,907168.5,1019631
"4741","""4741""","""02/05/2015 15:19""",1,10000,1,1,0,0
"4742","""4742""","""02/05/2015 15:30""",1,142320,1,1,889468,994413.8
"4743","""4743""","""02/05/2015 15:57""",1,103000,4,77,897517.4,1022560
"4744","""4744""","""02/05/2015 16:00""",1,64701,2,14,881716.9,1006125
"4745","""4745""","""02/05/2015 16:00""",1,182130,3,18,899226.3,1003675
"4746","""4746""","""02/05/2015 16:40""",1,142320,3,30,896923.3,1006061
"4747","""4747""","""02/05/2015 16:50""",1,250000,4,35,910117.3,1019851
"4748","""4748""","""02/05/2015 17:00""",1,182130,6,69,893066,1035691
"4749","""4749""","""02/05/2015 17:00""",1,241100,4,35,910623.6,1018195
"4750","""4750""","""02/05/2015 17:18""",1,250000,4,35,907779.2,1018012
"4751","""4751""","""02/05/2015 18:00""",1,51212,1,2,888703.3,988128.2
"4752","""4752""","""02/05/2015 18:12""",1,64701,4,77,897025.2,1021254
"4753","""4753""","""02/05/2015 18:15""",1,142320,4,77,898068.9,1024344
"4754","""4754""","""02/05/2015 18:30""",1,52330,3,20,907790.2,1012551
"4755","""4755""","""02/05/2015 18:44""",1,265321,3,19,897785.9,1005248
"4756","""4756""","""02/05/2015 19:00""",1,266510,3,24,897916.5,1008451
"4757","""4757""","""02/05/2015 19:00""",1,65601,2,10,875850.3,1010620
"4758","""4758""","""02/05/2015 19:00""",1,52330,2,12,886486.8,1012735
"4759","""4759""","""02/05/2015 19:00""",1,71013,6,69,895715.6,1035197
"4760","""4760""","""02/05/2015 19:08""",1,265321,6,73,894257.1,1052178
"4761","""4761""","""02/05/2015 19:30""",1,142320,2,39,888457.9,1018651
"4762","""4762""","""02/05/2015 19:35""",1,241100,4,77,898094.5,1024134
"4763","""4763""","""02/05/2015 19:45""",1,250000,5,38,888504.9,1025085
"4764","""4764""","""02/05/2015 20:00""",1,65701,5,52,888004.9,1032220
"4765","""4765""","""02/05/2015 20:15""",1,241100,5,38,892104.8,1022153
"4766","""4766""","""02/05/2015 20:28""",1,130000,5,48,879128.4,1031297
"4767","""4767""","""02/05/2015 20:30""",1,265321,2,11,880719.5,1014272
"4768","""4768""","""02/05/2015 20:36""",1,265321,2,14,879701.6,1008087
"4769","""4769""","""02/05/2015 20:45""",1,91113,6,79,899461.2,1045874
"4770","""4770""","""02/05/2015 20:55""",1,61701,5,48,877305.8,1027712
"4771","""4771""","""02/05/2015 20:55""",1,91113,1,2,889104.2,988815.9
"4772","""4772""","""02/05/2015 21:00""",1,71013,2,13,885699.2,1009596
"4773","""4773""","""02/05/2015 21:00""",-1,71013,2,13,885699.2,1009596
"4774","""4774""","""02/05/2015 21:15""",1,151110,5,54,892088.7,1028174
"4775","""4775""","""02/05/2015 21:30""",1,72113,5,51,885989,1029828
"4776","""4776""","""02/05/2015 21:50""",1,91114,5,57,893884.9,1030461
"4777","""4777""","""02/05/2015 21:50""",1,266999,5,57,893884.9,1030461
"4778","""4778""","""02/05/2015 22:00""",1,241100,6,76,888123.9,1045206
"4779","""4779""","""02/05/2015 22:00""",1,91113,1,5,886593.7,1000319
"4780","""4780""","""02/05/2015 22:00""",1,265321,4,36,905919.7,1019148
"4781","""4781""","""02/05/2015 22:00""",1,64601,5,56,890945.9,1029233
"4782","""4782""","""02/05/2015 22:05""",1,42015,4,60,903803.9,1024156
"4783","""4783""","""02/05/2015 22:10""",1,265321,1,4,880100.5,995170.1
"4784","""4784""","""02/05/2015 22:23""",1,72113,4,59,898253.1,1028621
"4785","""4785""","""02/05/2015 22:30""",1,142320,5,51,886636,1030142
"4786","""4786""","""02/05/2015 22:30""",1,241100,5,56,892119.7,1029513
"4787","""4787""","""02/05/2015 23:00""",1,64711,5,38,887798.6,1019870
"4788","""4788""","""02/05/2015 23:05""",1,91114,2,7,881378.8,1004570
"4789","""4789""","""02/05/2015 23:05""",1,142320,2,13,883866.2,1009590
"4790","""4790""","""02/05/2015 23:30""",1,31111,5,38,887165.9,1021668
"4791","""4791""","""02/05/2015 23:45""",1,43013,4,36,904845.8,1016613
"4792","""4792""","""02/05/2015 23:45""",1,91113,4,36,904845.8,1016613
"4793","""4793""","""02/05/2015 23:56""",1,265321,3,32,901691.5,1014781
"4794","""4794""","""02/06/2015 00:01""",1,265321,1,4,885450.8,994990.3
"4795","""4795""","""02/06/2015 00:05""",1,41013,2,43,875573.5,1016543
"4796","""4796""","""02/06/2015 00:05""",1,91113,2,43,875573.5,1016543
"4797","""4797""","""02/06/2015 00:40""",1,265321,2,14,885597.1,1006290
"4798","""4798""","""02/06/2015 00:40""",1,241100,6,55,890393,1033259
"4799","""4799""","""02/06/2015 01:05""",1,265321,6,69,891548.9,1036116
"4800","""4800""","""02/06/2015 02:03""",1,265321,5,38,891617.9,1021568
"4801","""4801""","""02/06/2015 02:17""",1,67701,3,19,893585.5,1004337
"4802","""4802""","""02/06/2015 02:30""",1,182250,5,50,888183.1,1034600
"4803","""4803""","""02/06/2015 04:20""",1,41011,2,9,872967.3,1004533
"4804","""4804""","""02/06/2015 04:20""",1,41021,2,9,872967.3,1004533
"4805","""4805""","""02/06/2015 04:20""",1,41021,2,9,872967.3,1004533
"4806","""4806""","""02/06/2015 05:48""",1,51211,3,31,899866.6,1014594
"4807","""4807""","""02/06/2015 06:05""",1,71040,2,8,875064.7,1002830
"4808","""4808""","""02/06/2015 06:28""",1,178200,4,35,0,0
"4809","""4809""","""02/06/2015 06:35""",1,64601,5,48,881216.5,1027231
"4810","""4810""","""02/06/2015 06:40""",1,67601,4,37,896423.8,1019015
"4811","""4811""","""02/06/2015 06:40""",1,64701,2,15,885834.1,1006342
"4812","""4812""","""02/06/2015 06:45""",1,41011,4,59,899121.1,1029673
"4813","""4813""","""02/06/2015 06:50""",1,71013,1,4,883552,993352.8
"4814","""4814""","""02/06/2015 07:00""",1,64711,4,37,902031.1,1020787
"4815","""4815""","""02/06/2015 07:00""",1,241100,2,13,883511.3,1009674
"4816","""4816""","""02/06/2015 07:20""",1,71013,1,4,884544.3,992981.3
"4817","""4817""","""02/06/2015 07:30""",1,71013,1,1,890128.9,994503.1
"4818","""4818""","""02/06/2015 07:34""",1,71013,1,1,888177.8,992117.5
"4819","""4819""","""02/06/2015 07:35""",1,71013,5,54,891127.9,1025736
"4820","""4820""","""02/06/2015 07:40""",1,182400,4,59,899825.3,1024601
"4821","""4821""","""02/06/2015 07:43""",1,250000,4,35,907754.8,1014446
"4822","""4822""","""02/06/2015 07:45""",1,265321,5,47,884536.7,1024563
"4823","""4823""","""02/06/2015 08:04""",1,265321,5,78,882946.8,1033140
"4824","""4824""","""02/06/2015 08:24""",1,241100,5,38,891273.1,1020936
"4825","""4825""","""02/06/2015 08:30""",1,67701,2,29,894661.8,1015656
"4826","""4826""","""02/06/2015 08:30""",1,51112,2,15,891868.8,1007420
"4827","""4827""","""02/06/2015 08:55""",1,65711,6,74,897252.8,1049859
"4828","""4828""","""02/06/2015 09:00""",1,31421,4,36,904998.1,1016685
"4829","""4829""","""02/06/2015 09:30""",1,91113,4,35,906343.9,1016785
"4830","""4830""","""02/06/2015 09:30""",1,265321,2,11,880723.3,1014242
