"","DBN","School","NumTest","NumTest5th","MeanScore","MeanScore5th","L1Num","L1Num5th","L2Num","L2Num5th","L3Num","L3Num5th","L4Num","L4Num5th","L34Num","L34Num5th","L34Pct","L34Pct5th","Improv","Improv5th"
"603","17K533","SCHOOL FOR DEMOCRACY AND LEADERSHIP",42,NA,270,NA,23,NA,16,NA,3,NA,0,NA,3,NA,7.1,NA,-21.2,NA
"604","17K543","SCIENCE  TECHNOLOGY AND RESEARCH EARLY COLLEGE HIGH SCHOOL AT ERASMUS",184,NA,315,NA,15,NA,79,NA,61,NA,29,NA,90,NA,48.9,NA,NA,NA
"605","17K590","MEDGAR EVERS COLLEGE PREPARATORY SCHOOL",290,NA,330,NA,11,NA,63,NA,121,NA,95,NA,216,NA,74.5,NA,-1.6,NA
"606","17K705","BROOKLYN ARTS AND SCIENCE ELEMENTARY SCHOOL",70,21,283,273,37,14,21,5,9,2,3,0,12,2,17.1,9.5,NA,NA
"607","17K722","NEW HEIGHTS MIDDLE SCHOOL",308,NA,276,NA,181,NA,111,NA,12,NA,4,NA,16,NA,5.2,NA,NA,NA
"608","17K770","P.S. 770 NEW AMERICAN ACADEMY",94,15,287,288,45,8,32,6,17,1,0,0,17,1,18.1,6.7,NA,NA
"609","18K066","P.S. 66",546,73,298,300,154,23,265,30,107,15,20,5,127,20,23.3,27.4,-18.9,-22.6
"610","18K068","I.S. 068 ISAAC BILDERSEE",531,NA,283,NA,260,NA,217,NA,44,NA,10,NA,54,NA,10.2,NA,-21,NA
"611","18K114","P.S. 114 RYDER ELEMENTARY",263,85,285,287,125,41,90,27,40,14,8,3,48,17,18.3,20,-39.3,-34.4
"612","18K115","P.S. 115 DANIEL MUCATEL SCHOOL",535,161,296,300,184,50,209,61,101,33,41,17,142,50,26.5,31.1,-36.9,-32.5
"613","18K135","P.S. 135 SHELDON A. BROOKNER",307,84,299,296,100,35,124,26,65,18,18,5,83,23,27,27.4,-34.2,-31.4
"614","18K208","P.S. 208 ELSA EBELING",213,64,299,301,72,21,75,23,53,16,13,4,66,20,31,31.3,-31,-32.6
"615","18K211","I.S. 211 JOHN WILSON",571,NA,292,NA,211,NA,226,NA,107,NA,27,NA,134,NA,23.5,NA,-3.1,NA
"616","18K219","P.S. 219 KENNEDY-KING",231,80,292,291,88,32,98,37,35,8,10,3,45,11,19.5,13.8,-25.8,-34.2
"617","18K233","P.S. 233 LANGSTON HUGHES",217,66,298,295,72,23,91,29,49,14,5,0,54,14,24.9,21.2,-32.1,-28.8
"618","18K235","P.S. 235 LENOX SCHOOL",731,144,318,310,111,35,209,47,241,46,170,16,411,62,56.2,43.1,-27.6,-36.6
"619","18K244","P.S. 244 RICHARD R. GREEN",302,85,290,288,136,34,105,36,50,12,11,3,61,15,20.2,17.6,-36,-29
"620","18K268","P.S. 268 EMMA LAZARUS",214,59,288,288,90,24,91,25,29,9,4,1,33,10,15.4,16.9,-37,-28.9
"621","18K272","P.S. 272 CURTIS ESTABROOK",197,62,280,276,115,42,61,18,19,2,2,0,21,2,10.7,3.2,-34,-42.3
"622","18K276","P.S. 276 LOUIS MARSHALL",312,98,286,287,158,47,108,36,41,12,5,3,46,15,14.7,15.3,-45.3,-50.1
"623","18K279","P.S. 279 HERMAN SCHREIBER",224,74,297,296,67,22,109,37,38,11,10,4,48,15,21.4,20.3,-43.8,-36.4
"624","18K285","I.S. 285 MEYER LEVIN",777,NA,295,NA,244,NA,349,NA,157,NA,27,NA,184,NA,23.7,NA,-16.1,NA
"625","18K366","THE SCIENCE AND MEDICINE MIDDLE SCHOOL",484,NA,294,NA,151,NA,221,NA,94,NA,18,NA,112,NA,23.1,NA,NA,NA
"626","18K581","EAST FLATBUSH COMMUNITY RESEARCH SCHOOL",160,NA,277,NA,90,NA,57,NA,10,NA,3,NA,13,NA,8.1,NA,NA,NA
"627","18K588","MIDDLE SCHOOL FOR ART AND PHILOSOPHY",229,NA,286,NA,98,NA,98,NA,30,NA,3,NA,33,NA,14.4,NA,NA,NA
"628","18K598","MIDDLE SCHOOL OF MARKETING AND LEGAL STUDIES",229,NA,289,NA,94,NA,98,NA,32,NA,5,NA,37,NA,16.2,NA,NA,NA
"629","18K763","BROOKLYN SCIENCE AND ENGINEERING ACADEMY",75,NA,293,NA,24,NA,43,NA,2,NA,6,NA,8,NA,10.7,NA,NA,NA
"630","19K007","P.S. 007 ABRAHAM LINCOLN",471,157,290,290,207,66,176,62,66,18,22,11,88,29,18.7,18.5,-52,NA
"631","19K013","P.S. 013 ROBERTO CLEMENTE",194,58,286,286,93,32,68,14,28,9,5,3,33,12,17,20.7,-16.5,-17
"632","19K065","P.S. 065",327,84,299,301,93,21,143,38,81,21,10,4,91,25,27.8,29.8,-26,-14.2
"633","19K089","P.S. 089 CYPRESS HILLS",276,38,278,285,143,21,98,10,28,5,7,2,35,7,12.7,18.4,-41.7,-46.6
"634","19K108","P.S. 108 SAL ABBRACCIAMENTO",385,124,305,312,84,21,167,44,95,38,39,21,134,59,34.8,47.6,-35.1,-14
"635","19K149","P.S. 149 DANNY KAYE",293,88,278,283,176,49,83,28,28,8,6,3,34,11,11.6,12.5,-45.8,-39.2
"636","19K158","P.S. 158 WARWICK",242,83,286,282,117,46,95,30,25,6,5,1,30,7,12.4,8.4,-41.5,-34.1
"637","19K159","P.S. 159 ISAAC PITKIN",360,101,291,300,153,29,127,41,59,23,21,8,80,31,22.2,30.7,-35.2,-22.8
"638","19K166","J.H.S. 166 GEORGE GERSHWIN",89,NA,264,NA,62,NA,23,NA,4,NA,0,NA,4,NA,4.5,NA,-16.1,NA
"639","19K171","I.S. 171 ABRAHAM LINCOLN",596,NA,282,NA,293,NA,219,NA,68,NA,16,NA,84,NA,14.1,NA,-19.8,NA
"640","19K174","P.S. 174 DUMONT",128,41,273,272,73,28,40,11,13,2,2,0,15,2,11.7,4.9,-16.9,-28.4
"641","19K190","P.S. 190 SHEFFIELD",79,27,297,294,25,9,33,15,18,3,3,0,21,3,26.6,11.1,-24.5,-39.9
"642","19K202","P.S. 202 ERNEST S. JENKYNS",255,66,277,280,134,35,88,21,27,5,6,5,33,10,12.9,15.2,-34.9,-43.4
"643","19K213","P.S. 213 NEW LOTS",180,56,277,280,107,33,58,18,12,4,3,1,15,5,8.3,8.9,-43.7,-42.2
"644","19K214","P.S. 214 MICHAEL FRIEDSAM",406,150,291,295,178,59,143,53,66,28,19,10,85,38,20.9,25.3,-35.6,-24.7
"645","19K218","J.H.S. 218 JAMES P. SINNOTT",411,NA,276,NA,235,NA,131,NA,40,NA,5,NA,45,NA,10.9,NA,-21.2,NA
"646","19K224","P.S. 224 HALE A. WOODRUFF",221,68,279,273,115,37,78,26,26,4,2,1,28,5,12.7,7.4,-23.6,-30.3
"647","19K273","P.S. 273 WORTMAN",164,57,291,283,71,32,59,20,27,4,7,1,34,5,20.7,8.8,-30.3,-40.7
"648","19K290","P.S. 290 JUAN MOREL CAMPOS",238,70,302,299,62,20,121,39,43,9,12,2,55,11,23.1,15.7,-40.5,-41.8
"649","19K292","J.H.S. 292 MARGARET S. DOUGLAS",638,NA,287,NA,293,NA,215,NA,84,NA,46,NA,130,NA,20.4,NA,-14.1,NA
"650","19K302","J.H.S. 302 RAFAEL CORDERO",244,NA,274,NA,121,NA,97,NA,20,NA,6,NA,26,NA,10.7,NA,-13.7,NA
"651","19K306","P.S. 306 ETHAN ALLEN",354,63,277,282,206,35,118,22,27,6,3,0,30,6,8.5,9.5,-32.1,-30.9
"652","19K311","ESSENCE SCHOOL",125,NA,262,NA,93,NA,30,NA,2,NA,0,NA,2,NA,1.6,NA,-48.2,NA
"653","19K325","THE FRESH CREEK SCHOOL",87,21,273,270,53,14,29,7,5,0,0,0,5,0,5.7,0,NA,NA
"654","19K328","P.S. 328 PHYLLIS WHEATLEY",116,35,277,281,66,16,43,19,5,0,2,0,7,0,6,0,-30.2,-35.2
"655","19K345","P.S. 345 PATROLMAN ROBERT BOLDEN",291,95,287,289,132,42,113,33,36,16,10,4,46,20,15.8,21.1,-45.8,-40.4
"656","19K346","P.S. 346 ABE STARK",305,100,295,303,110,30,121,44,61,19,13,7,74,26,24.3,26,-30.4,-30.1
"657","19K364","I.S. 364 GATEWAY",331,NA,295,NA,104,NA,148,NA,67,NA,12,NA,79,NA,23.9,NA,-25.8,NA
"658","19K404","ACADEMY FOR YOUNG WRITERS",137,NA,276,NA,79,NA,44,NA,12,NA,2,NA,14,NA,10.2,NA,NA,NA
"659","19K409","EAST NEW YORK FAMILY ACADEMY",192,NA,300,NA,48,NA,93,NA,40,NA,11,NA,51,NA,26.6,NA,-49.3,NA
"660","19K422","SPRING CREEK COMMUNITY SCHOOL",224,NA,284,NA,102,NA,97,NA,22,NA,3,NA,25,NA,11.2,NA,NA,NA
"661","19K452","FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL",283,NA,304,NA,63,NA,108,NA,87,NA,25,NA,112,NA,39.6,NA,NA,NA
"662","19K557","BROOKLYN GARDENS ELEMENTARY SCHOOL",39,NA,279,NA,24,NA,11,NA,4,NA,0,NA,4,NA,10.3,NA,NA,NA
"663","19K654","VAN SICLEN COMMUNITY MIDDLE SCHOOL",214,NA,266,NA,158,NA,50,NA,5,NA,1,NA,6,NA,2.8,NA,NA,NA
"664","19K661","VISTA ACADEMY",211,NA,282,NA,106,NA,79,NA,20,NA,6,NA,26,NA,12.3,NA,NA,NA
"665","19K662","LIBERTY AVENUE MIDDLE SCHOOL",261,NA,288,NA,118,NA,108,NA,23,NA,12,NA,35,NA,13.4,NA,NA,NA
"666","19K663","SCHOOL OF THE FUTURE BROOKLYN",67,NA,282,NA,37,NA,25,NA,4,NA,1,NA,5,NA,7.5,NA,NA,NA
"667","19K677","EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE",247,69,286,282,126,39,81,26,29,2,11,2,40,4,16.2,5.8,NA,NA
"668","19K678","EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE",251,NA,280,NA,133,NA,91,NA,25,NA,2,NA,27,NA,10.8,NA,NA,NA
"669","19K760","HIGHLAND PARK COMMUNITY SCHOOL",106,NA,285,NA,45,NA,44,NA,10,NA,7,NA,17,NA,16,NA,NA,NA
"670","20K030","PS/IS 30 MARY WHITE OVINGTON",392,NA,303,NA,85,NA,172,NA,97,NA,38,NA,135,NA,34.4,NA,-18,NA
"671","20K048","P.S. 048 MAPLETON",282,100,303,308,83,26,103,36,70,21,26,17,96,38,34,38,-51.3,-45.2
"672","20K062","J.H.S. 062 DITMAS",1023,NA,294,NA,333,NA,451,NA,189,NA,50,NA,239,NA,23.4,NA,-2.5,NA
"673","20K069","P.S. 69 VINCENT D. GRIPPO SCHOOL",435,135,309,307,106,27,132,50,136,43,61,15,197,58,45.3,43,-34.1,-26.5
"674","20K102","P.S. 102 THE BAYVIEW",642,202,313,313,133,43,199,65,200,50,110,44,310,94,48.3,46.5,-21.6,-19.7
"675","20K104","P.S./I.S. 104 THE FORT HAMILTON SCHOOL",820,130,309,309,150,26,330,53,248,34,92,17,340,51,41.5,39.2,-28,-26.2
"676","20K105","P.S. 105 THE BLYTHEBOURNE",858,281,306,307,235,75,304,103,213,63,106,40,319,103,37.2,36.7,-43.5,-41.6
"677","20K112","P.S. 112 LEFFERTS PARK",268,80,312,316,57,10,97,37,72,18,42,15,114,33,42.5,41.3,-36.6,-32
"678","20K127","P.S. 127 MCKINLEY PARK",247,77,309,303,56,20,78,28,85,22,28,7,113,29,45.7,37.7,-29.5,-37.9
"679","20K160","P.S. 160 WILLIAM T. SAMPSON",548,175,304,301,146,57,202,56,140,41,60,21,200,62,36.5,35.4,-39.4,-41.1
"680","20K163","P.S. 163 BATH BEACH",434,89,304,309,115,22,166,31,109,21,44,15,153,36,35.3,40.4,-31.2,-19.1
"681","20K164","P.S. 164 CAESAR RODNEY",210,68,299,297,62,23,92,28,46,13,10,4,56,17,26.7,25,-37.1,-35
"682","20K170","RALPH A. FABRIZIO SCHOOL",479,149,304,303,129,41,175,57,130,36,45,15,175,51,36.5,34.2,-33.9,-32.2
"683","20K176","P.S. 176 OVINGTON",731,231,316,319,131,33,239,78,206,62,155,58,361,120,49.4,51.9,-26.2,-22
"684","20K179","P.S. 179 KENSINGTON",384,122,289,293,163,50,138,38,67,24,16,10,83,34,21.6,27.9,-40.1,-30.8
"685","20K180","THE SEEALL ACADEMY",762,127,306,303,169,37,295,48,231,26,67,16,298,42,39.1,33.1,-36,-31.6
"686","20K185","P.S. 185 WALTER KASSENBROCK",350,132,316,316,57,15,128,51,106,47,59,19,165,66,47.1,50,-38.2,-33.2
"687","20K186","P.S. 186 DR. IRVING A GLADSTONE",455,130,310,313,94,22,179,52,109,28,73,28,182,56,40,43.1,-26.7,-23
"688","20K187","THE CHRISTA MCAULIFFE SCHOOL\I.S. 187",974,NA,348,NA,23,NA,24,NA,308,NA,619,NA,927,NA,95.2,NA,-1.1,NA
"689","20K192","P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY",341,56,295,292,107,20,149,23,72,12,13,1,85,13,24.9,23.2,-25.1,-29.6
"690","20K200","P.S. 200 BENSON SCHOOL",611,194,308,304,158,52,211,68,150,44,92,30,242,74,39.6,38.1,-41.4,-46.3
"691","20K201","J.H.S. 201 THE DYKER HEIGHTS",1362,NA,319,NA,159,NA,387,NA,513,NA,303,NA,816,NA,59.9,NA,-7.3,NA
"692","20K204","P.S. 204 VINCE LOMBARDI",537,173,314,311,110,42,144,45,173,42,110,44,283,86,52.7,49.7,-24.5,-25.1
"693","20K205","P.S. 205 CLARION",413,116,311,310,83,22,133,36,151,40,46,18,197,58,47.7,50,-26.5,-12.6
"694","20K220","J.H.S. 220 JOHN J. PERSHING",1225,NA,290,NA,474,NA,471,NA,220,NA,60,NA,280,NA,22.9,NA,-14.1,NA
"695","20K223","J.H.S. 223 THE MONTAUK",829,NA,291,NA,321,NA,308,NA,154,NA,46,NA,200,NA,24.1,NA,-6.5,NA
"696","20K227","J.H.S. 227 EDWARD B. SHALLOW",1211,NA,292,NA,436,NA,466,NA,245,NA,64,NA,309,NA,25.5,NA,-18,NA
"697","20K229","P.S. 229 DYKER",712,162,322,318,87,22,203,51,246,56,176,33,422,89,59.3,54.9,-34.3,-38.2
"698","20K247","P.S. 247 BROOKLYN",369,122,316,318,54,12,129,47,132,46,54,17,186,63,50.4,51.6,-30.2,-26.4
"699","20K259","J.H.S. 259 WILLIAM MCKINLEY",1423,NA,311,NA,258,NA,485,NA,433,NA,247,NA,680,NA,47.8,NA,-5.5,NA
"700","20K264","P.S. 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS",132,NA,302,NA,37,NA,54,NA,34,NA,7,NA,41,NA,31.1,NA,NA,NA
"701","20K310","THE SCHOOL FOR FUTURE LEADERS",165,29,310,312,33,4,64,13,53,8,15,4,68,12,41.2,41.4,NA,NA
"702","20K503","PS 503: THE SCHOOL OF DISCOVERY",465,155,284,281,232,78,162,54,61,22,10,1,71,23,15.3,14.8,NA,NA
"703","20K506","P.S. 506: THE SCHOOL OF JOURNALISM & TECHNOLOGY",384,119,294,292,137,43,142,46,82,21,23,9,105,30,27.3,25.2,NA,NA
"704","20K609","URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE",157,NA,305,NA,30,NA,76,NA,36,NA,15,NA,51,NA,32.5,NA,NA,NA
"705","20K682","THE ACADEMY OF TALENTED SCHOLARS",172,62,323,318,17,9,56,19,62,25,37,9,99,34,57.6,54.8,NA,NA
"706","20K686","BROOKLYN SCHOOL OF INQUIRY",248,81,336,331,3,1,58,24,88,32,99,24,187,56,75.4,69.1,NA,NA
"707","20K748","P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS",220,49,333,340,14,1,33,6,103,21,70,21,173,42,78.6,85.7,NA,NA
"708","20K971","SCHOOL OF MATH  SCIENCE  AND HEALTHY LIVING",111,NA,289,NA,49,NA,44,NA,13,NA,5,NA,18,NA,16.2,NA,NA,NA
"709","21K090","P.S. 90 EDNA COHEN SCHOOL",261,85,293,296,109,33,95,33,48,16,9,3,57,19,21.8,22.4,-32.2,-32.1
"710","21K095","P.S. 095 THE GRAVESEND",484,115,308,312,112,27,179,37,132,30,61,21,193,51,39.9,44.3,-16.4,-16.4
"711","21K096","I.S. 096 SETH LOW",537,NA,292,NA,189,NA,209,NA,113,NA,26,NA,139,NA,25.9,NA,-18.9,NA
"712","21K097","P.S. 97 THE HIGHLAWN",376,119,309,307,90,35,121,32,110,29,55,23,165,52,43.9,43.7,-31,-32.1
"713","21K098","I.S. 98 BAY ACADEMY",1404,NA,333,NA,23,NA,255,NA,605,NA,521,NA,1126,NA,80.2,NA,-2.8,NA
"714","21K099","P.S. 099 ISAAC ASIMOV",467,84,300,305,130,24,185,32,105,13,47,15,152,28,32.5,33.3,-15.8,-34.8
"715","21K100","P.S. 100 THE CONEY ISLAND SCHOOL",306,107,316,320,47,13,91,30,125,46,43,18,168,64,54.9,59.8,-24.6,-18.6
"716","21K101","P.S. 101 THE VERRAZANO",455,147,312,306,99,36,148,60,142,35,66,16,208,51,45.7,34.7,-36.2,-45.8
"717","21K121","P.S. 121 NELSON A. ROCKEFELLER",192,24,306,314,41,2,80,10,50,9,21,3,71,12,37,50,-8.7,-27.4
"718","21K128","P.S. 128 BENSONHURST",203,72,295,299,69,20,87,30,36,13,11,9,47,22,23.2,30.6,-44.1,-33.5
"719","21K153","P.S. 153 HOMECREST",236,82,302,300,67,25,90,29,57,22,22,6,79,28,33.5,34.1,-41.8,-38.3
"720","21K177","P.S. 177 THE MARLBORO",429,149,298,305,150,39,153,52,94,39,32,19,126,58,29.4,38.9,-52.7,-37
"721","21K188","P.S. 188 MICHAEL E. BERDY",224,67,288,296,106,28,87,23,27,12,4,4,31,16,13.8,23.9,-36.7,-26.1
"722","21K199","P.S. 199 FREDERICK WACHTEL",206,73,309,314,47,13,76,29,58,18,25,13,83,31,40.3,42.5,-39.5,-45.2
"723","21K209","P.S. 209 MARGARET MEAD",388,74,303,306,102,14,157,39,90,12,39,9,129,21,33.2,28.4,-23.9,-48
"724","21K212","P.S. 212 LADY DEBORAH MOODY",262,76,303,307,80,21,93,28,70,19,19,8,89,27,34,35.5,-26.3,-20.1
"725","21K215","P.S. 215 MORRIS H. WEISS",380,108,315,314,80,29,109,28,106,25,85,26,191,51,50.3,47.2,-28.3,-26.4
"726","21K216","P.S. 216 ARTURO TOSCANINI",247,81,306,306,61,18,94,34,74,19,18,10,92,29,37.2,35.8,-36.1,-40.1
"727","21K225","P.S. K225 - THE EILEEN E. ZAGLIN",569,85,296,291,187,38,230,27,120,12,32,8,152,20,26.7,23.5,-32.1,-51.8
"728","21K226","P.S. 226 ALFRED DE B.MASON",564,100,305,303,134,34,205,31,163,22,62,13,225,35,39.9,35,-13.6,-28
"729","21K228","I.S. 228 DAVID A. BOODY",1202,NA,300,NA,326,NA,510,NA,268,NA,98,NA,366,NA,30.4,NA,-29.8,NA
"730","21K238","P.S. 238 ANNE SULLIVAN",304,45,293,294,108,16,137,22,49,6,10,1,59,7,19.4,15.6,-35,-58.2
"731","21K239","MARK TWAIN I.S. 239 FOR THE GIFTED & TALENTED",1183,NA,338,NA,23,NA,165,NA,455,NA,540,NA,995,NA,84.1,NA,-7.4,NA
"732","21K253","P.S. 253",359,129,301,297,113,46,131,49,90,27,25,7,115,34,32,26.4,-20.6,-26
"733","21K281","I.S. 281 JOSEPH B CAVALLARO",1087,NA,304,NA,238,NA,443,NA,290,NA,116,NA,406,NA,37.4,NA,-18.9,NA
"734","21K288","P.S. 288 THE SHIRLEY TANYHILL",262,48,281,272,136,38,95,8,26,2,5,0,31,2,11.8,4.2,-18.4,-18.4
"735","21K303","I.S. 303 HERBERT S. EISENBERG",499,NA,302,NA,105,NA,242,NA,119,NA,33,NA,152,NA,30.5,NA,-25.3,NA
"736","21K329","P.S. 329 SURFSIDE",204,63,289,302,98,22,66,24,26,7,14,10,40,17,19.6,27,-17.2,-12.3
"737","21K468","KINGSBOROUGH EARLY COLLEGE SCHOOL",198,NA,301,NA,50,NA,92,NA,42,NA,14,NA,56,NA,28.3,NA,NA,NA
"738","21K690","BROOKLYN STUDIO SECONDARY SCHOOL",204,NA,309,NA,23,NA,109,NA,54,NA,18,NA,72,NA,35.3,NA,-3.2,NA
"739","22K014","J.H.S. 014 SHELL BANK",501,NA,286,NA,221,NA,203,NA,63,NA,14,NA,77,NA,15.4,NA,-21.1,NA
"740","22K052","P.S. 052 SHEEPSHEAD BAY",371,116,301,301,120,38,117,37,89,23,45,18,134,41,36.1,35.3,-30.5,-22.8
"741","22K078","J.H.S. 078 ROY H. MANN",728,NA,287,NA,307,NA,320,NA,86,NA,15,NA,101,NA,13.9,NA,-31.1,NA
"742","22K109","P.S. 109",389,40,287,283,170,22,155,15,52,3,12,0,64,3,16.5,7.5,-28.8,-28.1
"743","22K119","P.S. 119 AMERSFORT",265,112,295,298,103,36,102,53,49,19,11,4,60,23,22.6,20.5,-42.7,-36
"744","22K134","P.S. K134",230,64,312,312,46,12,86,25,65,18,33,9,98,27,42.6,42.2,-24.7,-19.6
"745","22K139","P.S. 139 ALEXINE A. FENTY",454,156,292,294,190,58,160,61,90,32,14,5,104,37,22.9,23.7,-32.8,-25.4
"746","22K152","SCHOOL OF SCIENCE & TECHNOLOGY",396,132,291,292,179,61,141,46,61,18,15,7,76,25,19.2,18.9,-35.9,-38.5
"747","22K193","P.S. 193 GIL HODGES",427,135,306,301,108,38,154,60,127,26,38,11,165,37,38.6,27.4,-35.6,-41.2
"748","22K194","P.S. 194 RAOUL WALLENBERG",190,59,291,289,83,29,68,17,33,12,6,1,39,13,20.5,22,-35,-36.3
"749","22K195","P.S. 195 MANHATTAN BEACH",207,62,321,319,18,5,73,24,79,23,37,10,116,33,56,53.2,-35.2,-39.7
"750","22K197","P.S. 197 - THE KINGS HIGHWAY ACADEMY",251,84,303,311,74,20,90,26,62,21,25,17,87,38,34.7,45.2,-36,-13.6
"751","22K198","P.S. 198 BROOKLYN",223,69,298,301,69,23,105,30,38,10,11,6,49,16,22,23.2,-21.9,-13.5
"752","22K203","P.S. 203 FLOYD BENNETT SCHOOL",326,87,295,285,116,43,133,31,64,9,13,4,77,13,23.6,14.9,-33.1,-40.7
"753","22K206","P.S. 206 JOSEPH F LAMB",816,166,316,314,137,36,242,45,285,52,152,33,437,85,53.6,51.2,-30.2,-36.8
"754","22K207","P.S. 207 ELIZABETH G. LEARY",835,158,315,314,121,26,318,57,262,46,134,29,396,75,47.4,47.5,-31.4,-26.6
"755","22K217","P.S. 217 COLONEL DAVID MARCUS SCHOOL",555,165,307,305,145,48,194,61,145,32,71,24,216,56,38.9,33.9,-27.7,-29.6
"756","22K222","P.S. 222 KATHERINE R. SNYDER",353,110,319,314,41,21,120,36,124,30,68,23,192,53,54.4,48.2,-27.3,-31.2
"757","22K234","J.H.S. 234 ARTHUR W. CUNNINGHAM",1818,NA,318,NA,224,NA,541,NA,604,NA,449,NA,1053,NA,57.9,NA,-10.8,NA
"758","22K236","P.S. 236 MILL BASIN",250,71,323,317,24,11,82,26,78,16,66,18,144,34,57.6,47.9,-26.9,-37.5
"759","22K240","ANDRIES HUDDE",833,NA,294,NA,274,NA,347,NA,168,NA,44,NA,212,NA,25.5,NA,-34.1,NA
"760","22K245","P.S. 245",124,38,312,309,21,9,53,12,41,14,9,3,50,17,40.3,44.7,-24,-14.4
"761","22K251","P.S. 251 PAERDEGAT",230,73,287,285,99,32,105,37,21,2,5,2,26,4,11.3,5.5,-48.4,-51.9
"762","22K254","P.S. 254 DAG HAMMARSKJOLD",300,84,321,320,34,8,101,31,102,25,63,20,165,45,55,53.6,-32.9,-29.9
"763","22K255","P.S. 255 BARBARA REING SCHOOL",411,140,307,308,105,33,142,49,107,38,57,20,164,58,39.9,41.4,-27.4,-17.7
"764","22K269","P.S. 269 NOSTRAND",343,107,277,282,205,61,109,37,28,9,1,0,29,9,8.5,8.4,-34.7,-33
"765","22K277","P.S. 277 GERRITSEN BEACH",210,68,317,314,36,13,65,21,66,20,43,14,109,34,51.9,50,-38.3,-41.1
"766","22K278","J.H.S. 278 MARINE PARK",942,NA,307,NA,181,NA,386,NA,284,NA,91,NA,375,NA,39.8,NA,-4.4,NA
"767","22K312","P.S. 312 BERGEN BEACH",400,142,313,313,58,22,157,51,139,53,46,16,185,69,46.3,48.6,-37.6,-36.4
"768","22K315","P.S. K315",347,106,296,297,120,37,149,45,66,16,12,8,78,24,22.5,22.6,-35.3,-41.4
"769","22K381","I. S. 381",306,NA,299,NA,71,NA,159,NA,67,NA,9,NA,76,NA,24.8,NA,-29,NA
"770","23K041","P.S. 041 FRANCIS WHITE",321,71,278,278,182,42,111,27,21,2,7,0,28,2,8.7,2.8,-32.9,-43.7
"771","23K073","P.S. 073 THOMAS S. BOYLAND",85,30,285,283,34,14,40,13,11,3,0,0,11,3,12.9,10,-26.3,-33.8
"772","23K137","P.S./I.S. 137 RACHEL JEAN MITCHELL",151,29,286,280,73,16,47,10,25,2,6,1,31,3,20.5,10.3,-32.9,-44.5
"773","23K150","P.S. 150 CHRISTOPHER",88,26,266,277,65,19,15,7,8,0,0,0,8,0,9.1,0,-28.1,-44.3
"774","23K155","P.S./ I.S. 155 NICHOLAS HERKIMER",282,34,277,286,163,16,92,12,23,5,4,1,27,6,9.6,17.6,-28.5,-12.3
"775","23K156","P.S. 156 WAVERLY",357,130,281,287,193,60,115,53,39,11,10,6,49,17,13.7,13.1,-39.4,-38
"776","23K165","P.S. 165 IDA POSNER",230,41,276,276,129,27,79,11,18,2,4,1,22,3,9.6,7.3,-38.5,-37
"777","23K178","P.S. 178 SAINT CLAIR MCKELWAY",204,28,287,280,88,18,86,6,28,4,2,0,30,4,14.7,14.3,-53.4,-59.9
"778","23K184","P.S. 184 NEWPORT",265,50,282,279,147,31,91,17,26,2,1,0,27,2,10.2,4,-26.4,-37.7
"779","23K284","P.S. 284 LEW WALLACE",360,51,275,280,219,29,119,16,20,6,2,0,22,6,6.1,11.8,-29.6,-26.3
"780","23K298","P.S. 298 DR. BETTY SHABAZZ",89,27,271,280,61,17,22,7,6,3,0,0,6,3,6.7,11.1,-38.9,-25.1
"781","23K323","P.S./I.S. 323",268,54,289,289,114,26,112,21,38,6,4,1,42,7,15.7,13,-47,-75.6
"782","23K327","P.S. 327 DR. ROSE B. ENGLISH",347,58,279,279,186,27,128,24,30,7,3,0,33,7,9.5,12.1,-43,-35.7
"783","23K363","BROWNSVILLE COLLABORATIVE MIDDLE SCHOOL",127,NA,276,NA,78,NA,45,NA,4,NA,0,NA,4,NA,3.1,NA,NA,NA
"784","23K392","I.S. 392",258,NA,319,NA,14,NA,97,NA,110,NA,37,NA,147,NA,57,NA,-38.4,NA
"785","23K401","CHRISTOPHER AVENUE COMMUNITY SCHOOL",106,24,283,273,55,15,41,9,7,0,3,0,10,0,9.4,0,NA,NA
"786","23K446","RIVERDALE AVENUE COMMUNITY SCHOOL",25,NA,290,NA,9,NA,9,NA,5,NA,2,NA,7,NA,28,NA,NA,NA
"787","23K518","KAPPA V",173,NA,299,NA,42,NA,92,NA,32,NA,7,NA,39,NA,22.5,NA,-31.9,NA
"788","23K522","MOTT HALL IV",154,NA,289,NA,59,NA,75,NA,19,NA,1,NA,20,NA,13,NA,-59.9,NA
"789","23K599","BROOKLYN LANDMARK ELEMENTARY SCHOOL",32,NA,306,NA,7,NA,12,NA,13,NA,0,NA,13,NA,40.6,NA,NA,NA
"790","23K631","GENERAL D. CHAPPIE JAMES ELEMENTARY SCHOOL OF SCIENCE",47,47,270,270,33,33,10,10,2,2,2,2,4,4,8.5,8.5,NA,NA
