"","DBN","School","NumTest","NumTest5th","MeanScore","MeanScore5th","L1Num","L1Num5th","L2Num","L2Num5th","L3Num","L3Num5th","L4Num","L4Num5th","L34Num","L34Num5th","L34Pct","L34Pct5th","Improv","Improv5th"
"1","01M015","P.S. 015 ROBERTO CLEMENTE",58,24,278,275,34,16,17,6,6,2,1,0,7,2,12.1,8.3,-28.4,-24
"2","01M019","P.S. 019 ASHER LEVY",90,30,318,326,13,3,29,12,28,8,20,7,48,15,53.3,50,-7.8,3.1
"3","01M020","P.S. 020 ANNA SILVER",243,59,293,287,100,32,58,10,50,13,35,4,85,17,35,28.8,-43.2,-45.2
"4","01M034","P.S. 034 FRANKLIN D. ROOSEVELT",254,35,295,295,97,17,97,11,45,5,15,2,60,7,23.6,20,-16.5,-24.6
"5","01M063","THE STAR ACADEMY - P.S.63",50,20,300,303,15,6,19,7,12,6,4,1,16,7,32,35,-37.4,-24.4
"6","01M064","P.S. 064 ROBERT SIMON",119,38,296,287,41,22,47,11,21,4,10,1,31,5,26.1,13.2,-31.3,-59.8
"7","01M110","P.S. 110 FLORENCE NIGHTINGALE",167,53,325,330,25,9,37,10,40,10,65,24,105,34,62.9,64.2,-13.4,-19.1
"8","01M134","P.S. 134 HENRIETTA SZOLD",118,39,303,313,36,7,36,13,29,17,17,2,46,19,39,48.7,-20.6,-6.9
"9","01M137","P.S. 137 JOHN L. BERNSTEIN",85,23,282,295,53,15,18,3,11,3,3,2,14,5,16.5,21.7,-30.7,0.9
"10","01M140","P.S. 140 NATHAN STRAUS",243,25,288,306,103,4,105,14,29,6,6,1,35,7,14.4,28,-21.9,-23.2
"11","01M142","P.S. 142 AMALIA CASTRO",165,56,285,293,78,25,53,18,28,10,6,3,34,13,20.6,23.2,-34.5,-6.3
"12","01M184","P.S. 184M SHUANG WEN",365,76,344,353,12,2,38,3,122,30,193,41,315,71,86.3,93.4,-12.5,-6.6
"13","01M188","P.S. 188 THE ISLAND SCHOOL",306,49,290,287,125,25,124,12,47,10,10,2,57,12,18.6,24.5,-10.4,-3.6
"14","01M292","HENRY STREET SCHOOL FOR INTERNATIONAL STUDIES",37,NA,257,NA,31,NA,5,NA,1,NA,0,NA,1,NA,2.7,NA,-26.1,NA
"15","01M301","TECHNOLOGY  ARTS  AND SCIENCES STUDIO",136,NA,273,NA,96,NA,33,NA,6,NA,1,NA,7,NA,5.1,NA,-30.8,NA
"16","01M315","THE EAST VILLAGE COMMUNITY SCHOOL",78,26,323,336,11,4,16,4,27,5,24,13,51,18,65.4,69.2,16.5,35.9
"17","01M332","UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL",82,NA,277,NA,50,NA,21,NA,8,NA,3,NA,11,NA,13.4,NA,-13,NA
"18","01M345","COLLABORATIVE ACADEMY OF SCIENCE  TECHNOLOGY  & LANGUAGE-ARTS EDUCATION",115,NA,284,NA,61,NA,36,NA,11,NA,7,NA,18,NA,15.7,NA,NA,NA
"19","01M361","THE CHILDREN'S WORKSHOP SCHOOL",89,32,314,317,18,9,23,7,29,10,19,6,48,16,53.9,50,-14.9,-19
"20","01M363","NEIGHBORHOOD SCHOOL",37,15,305,295,6,5,17,7,11,3,3,0,14,3,37.8,20,-30.3,-37.1
"21","01M364","EARTH SCHOOL",42,9,318,319,4,1,15,3,10,3,13,2,23,5,54.8,55.6,-13.8,-18.1
"22","01M378","SCHOOL FOR GLOBAL LEADERS",206,NA,299,NA,77,NA,84,NA,27,NA,18,NA,45,NA,21.8,NA,NA,NA
"23","01M450","EAST SIDE COMMUNITY SCHOOL",209,NA,316,NA,22,NA,89,NA,68,NA,30,NA,98,NA,46.9,NA,12.5,NA
"24","01M539","NEW EXPLORATIONS INTO SCIENCE  TECHNOLOGY AND MATH HIGH SCHOOL",586,130,365,371,1,0,20,1,91,18,474,111,565,129,96.4,99.2,-3.6,NA
"25","01M839","TOMPKINS SQUARE MIDDLE SCHOOL",252,NA,316,NA,39,NA,95,NA,79,NA,39,NA,118,NA,46.8,NA,-14,NA
"26","02M001","P.S. 001 ALFRED E. SMITH",204,64,321,323,35,11,39,11,64,20,66,22,130,42,63.7,65.6,-18,-6.8
"27","02M002","P.S. 002 MEYER LONDON",352,117,324,333,42,11,70,17,130,42,110,47,240,89,68.2,76.1,-16.2,-6.3
"28","02M003","P.S. 003 CHARRETTE SCHOOL",354,99,331,329,17,6,72,25,143,39,122,29,265,68,74.9,68.7,-9.7,-9.7
"29","02M006","P.S. 006 LILLIE D. BLAKE",333,90,344,348,2,1,46,9,96,28,189,52,285,80,85.6,88.9,-6.7,-3.2
"30","02M011","P.S. 011 WILLIAM T. HARRIS",374,98,330,337,48,12,76,17,102,27,148,42,250,69,66.8,70.4,-10.6,-6.6
"31","02M033","P.S. 033 CHELSEA PREP",276,68,335,329,27,14,55,15,68,11,126,28,194,39,70.3,57.4,-10.7,-16.2
"32","02M040","P.S. 040 AUGUSTUS SAINT-GAUDENS",276,89,341,343,10,3,43,16,83,31,140,39,223,70,80.8,78.7,-10.9,-7.2
"33","02M041","P.S. 041 GREENWICH VILLAGE",365,134,344,343,6,4,41,12,119,56,199,62,318,118,87.1,88.1,-7.1,-2.2
"34","02M042","P.S. 042 BENJAMIN ALTMAN",381,117,339,354,25,6,56,10,119,42,181,59,300,101,78.7,86.3,-13.9,-5
"35","02M051","P.S. 051 ELIAS HOWE",150,48,311,324,32,5,48,14,41,16,29,13,70,29,46.7,60.4,-36.2,-20.7
"36","02M059","P.S. 059 BEEKMAN HILL INTERNATIONAL",290,100,340,344,8,4,40,15,91,29,151,52,242,81,83.4,81,-9.9,-0.4
"37","02M077","P.S. 77 LOWER LAB SCHOOL",174,59,354,358,1,1,8,2,39,13,126,43,165,56,94.8,94.9,1.2,5.1
"38","02M089","P.S. 89",155,42,344,353,1,0,21,5,54,11,79,26,133,37,85.8,88.1,-1,14.6
"39","02M104","J.H.S. 104 SIMON BARUCH",960,NA,324,NA,147,NA,239,NA,261,NA,313,NA,574,NA,59.8,NA,-11.4,NA
"40","02M111","P.S. 111 ADOLPH S. OCHS",247,47,296,293,95,22,93,14,46,9,13,2,59,11,23.9,23.4,-28.9,-30.8
"41","02M114","EAST SIDE MIDDLE SCHOOL",443,NA,359,NA,6,NA,32,NA,90,NA,315,NA,405,NA,91.4,NA,4.5,NA
"42","02M116","P.S. 116 MARY LINDLEY MURRAY",319,99,321,322,41,15,82,24,102,35,94,25,196,60,61.4,60.6,-28.2,-22.2
"43","02M124","P.S. 124 YUNG WING",418,138,337,338,19,8,61,18,151,57,187,55,338,112,80.9,81.2,-15.9,-16.3
"44","02M126","P.S. 126 JACOB AUGUST RIIS",392,68,325,329,63,8,84,14,101,27,144,19,245,46,62.5,67.6,-7.4,-7.9
"45","02M130","P.S. 130 HERNANDO DE SOTO",442,136,342,345,20,8,65,12,131,44,226,72,357,116,80.8,85.3,-11.4,-5.2
"46","02M131","M.S. 131",392,NA,318,NA,80,NA,103,NA,101,NA,108,NA,209,NA,53.3,NA,-16.5,NA
"47","02M150","P.S. 150",80,25,336,331,4,2,19,7,24,9,33,7,57,16,71.3,64,-24.6,-24.5
"48","02M151","YORKVILLE COMMUNITY SCHOOL",275,83,323,316,40,18,66,20,81,29,88,16,169,45,61.5,54.2,NA,NA
"49","02M158","P.S. 158 BAYARD TAYLOR",293,96,347,346,5,2,33,10,92,37,163,47,255,84,87,87.5,-2.3,-2.6
"50","02M167","J.H.S. 167 ROBERT F. WAGNER",1171,NA,329,NA,131,NA,300,NA,324,NA,416,NA,740,NA,63.2,NA,-6.2,NA
"51","02M177","YORKVILLE EAST MIDDLE SCHOOL",54,NA,337,NA,3,NA,11,NA,14,NA,26,NA,40,NA,74.1,NA,NA,NA
"52","02M183","P.S. 183 ROBERT L. STEVENSON",280,95,332,330,30,14,45,17,86,31,119,33,205,64,73.2,67.4,-15.6,-30
"53","02M198","P.S. 198 ISADOR E. IDA STRAUS",209,46,314,277,53,29,56,12,33,5,67,0,100,5,47.8,10.9,-18.9,-46.6
"54","02M212","P.S. 212 MIDTOWN WEST",165,52,334,340,8,1,37,8,48,20,72,23,120,43,72.7,82.7,-9.9,-3.8
"55","02M217","P.S./I.S. 217 ROOSEVELT ISLAND",213,36,317,325,37,4,65,10,56,11,55,11,111,22,52.1,61.1,-8.5,-6.2
"56","02M225","ELLA BAKER SCHOOL",89,13,312,300,12,6,34,2,33,4,10,1,43,5,48.3,38.5,11.2,9.9
"57","02M234","P.S. 234 INDEPENDENCE SCHOOL",336,111,338,340,20,9,46,7,104,37,166,58,270,95,80.4,85.6,-15.6,-7
"58","02M255","M.S. 255 SALK SCHOOL OF SCIENCE",297,NA,342,NA,16,NA,19,NA,114,NA,148,NA,262,NA,88.2,NA,-4.2,NA
"59","02M260","M.S. 260 CLINTON SCHOOL WRITERS & ARTISTS",259,NA,333,NA,11,NA,62,NA,107,NA,79,NA,186,NA,71.8,NA,-8.3,NA
"60","02M267","EAST SIDE ELEMENTARY SCHOOL  PS 267",74,NA,325,NA,4,NA,19,NA,26,NA,25,NA,51,NA,68.9,NA,NA,NA
"61","02M276","BATTERY PARK CITY SCHOOL",495,88,328,337,40,4,135,18,157,33,163,33,320,66,64.6,75,NA,NA
"62","02M289","I.S. 289",278,NA,328,NA,18,NA,81,NA,103,NA,76,NA,179,NA,64.4,NA,-22.5,NA
"63","02M290","P.S. 290 MANHATTAN NEW SCHOOL",325,121,346,354,9,4,43,11,80,25,193,81,273,106,84,87.6,-8.6,-2.3
"64","02M312","NEW YORK CITY LAB MIDDLE SCHOOL FOR COLLABORATIVE STUDIES",417,NA,354,NA,6,NA,31,NA,85,NA,295,NA,380,NA,91.1,NA,-3.5,NA
"65","02M347","THE 47 AMERICAN SIGN LANGUAGE & ENGLISH LOWER SCHOOL",29,4,288,NA,13,NA,11,NA,4,NA,1,NA,5,NA,17.2,NA,-11.4,NA
"66","02M397","SPRUCE STREET SCHOOL",148,45,342,361,4,0,27,4,40,10,77,31,117,41,79.1,91.1,NA,NA
"67","02M407","INSTITUTE FOR COLLABORATIVE EDUCATION",33,NA,318,NA,4,NA,13,NA,11,NA,5,NA,16,NA,48.5,NA,1.4,NA
"68","02M408","PROFESSIONAL PERFORMING ARTS HIGH SCHOOL",72,NA,331,NA,0,NA,24,NA,26,NA,22,NA,48,NA,66.7,NA,2.2,NA
"69","02M413","SCHOOL OF THE FUTURE HIGH SCHOOL",275,NA,327,NA,18,NA,84,NA,101,NA,72,NA,173,NA,62.9,NA,0.9,NA
"70","02M422","QUEST TO LEARN",246,NA,307,NA,61,NA,100,NA,53,NA,32,NA,85,NA,34.6,NA,NA,NA
"71","02M442","BALLET TECH  NYC PUBLIC SCHOOL FOR DANCE",149,41,345,339,2,0,23,11,45,11,79,19,124,30,83.2,73.2,-0.8,0.7
"72","02M655","LIFE SCIENCES SECONDARY SCHOOL",62,NA,274,NA,42,NA,20,NA,0,NA,0,NA,0,NA,0,NA,-52.3,NA
"73","02M896","LOWER MANHATTAN COMMUNITY MIDDLE SCHOOL",316,NA,317,NA,54,NA,106,NA,93,NA,63,NA,156,NA,49.4,NA,-2.7,NA
"74","02M933","CITY KNOLL MIDDLE SCHOOL",71,NA,299,NA,18,NA,37,NA,8,NA,8,NA,16,NA,22.5,NA,NA,NA
"75","03M009","P.S. 009 SARAH ANDERSON",295,106,345,345,11,3,40,17,79,30,165,56,244,86,82.7,81.1,-7.7,-5.4
"76","03M054","J.H.S. 054 BOOKER T. WASHINGTON",562,NA,344,NA,52,NA,38,NA,124,NA,348,NA,472,NA,84,NA,22.2,NA
"77","03M075","P.S. 075 EMILY DICKINSON",253,97,311,318,61,25,70,19,72,31,50,22,122,53,48.2,54.6,-31.3,-20.1
"78","03M076","P.S. 076 A. PHILIP RANDOLPH",260,41,284,282,133,25,84,14,35,2,8,0,43,2,16.5,4.9,-31,-42.9
"79","03M084","P.S. 084 LILLIAN WEBER",187,50,317,318,29,9,57,14,51,15,50,12,101,27,54,54,-9.3,5.2
"80","03M087","P.S. 087 WILLIAM SHERMAN",398,145,341,348,9,2,71,20,111,43,207,80,318,123,79.9,84.8,-5.6,10.3
"81","03M145","P.S. 145  THE BLOOMINGDALE SCHOOL",143,52,279,289,82,28,47,15,13,8,1,1,14,9,9.8,17.3,-45.9,-39.5
"82","03M149","P.S. 149 SOJOURNER TRUTH",151,19,272,267,103,16,38,3,8,0,2,0,10,0,6.6,0,-27.9,-42.1
"83","03M163","P.S. 163 ALFRED E. SMITH",305,106,332,337,34,12,80,19,73,34,118,41,191,75,62.6,70.8,-9.4,3.4
"84","03M165","P.S. 165 ROBERT E. SIMON",471,78,289,295,207,35,156,21,71,16,37,6,108,22,22.9,28.2,-39.2,-37.5
"85","03M166","P.S. 166 THE RICHARD RODGERS SCHOOL OF THE ARTS AND TECHNOLOGY",271,97,340,343,26,11,38,16,65,24,142,46,207,70,76.4,72.2,-3.3,4.2
"86","03M180","P.S. 180 HUGO NEWMAN",323,56,297,312,112,13,134,22,55,14,22,7,77,21,23.8,37.5,-46.3,-13.4
"87","03M191","P.S. 191 AMSTERDAM",251,36,276,291,154,17,70,13,22,6,5,0,27,6,10.8,16.7,-36.8,-30.4
"88","03M199","P.S. 199 JESSIE ISADOR STRAUS",391,130,343,343,16,4,35,11,130,50,210,65,340,115,87,88.5,-4.2,6.2
"89","03M208","P.S. 208 ALAIN L. LOCKE",142,44,281,277,81,28,37,8,20,8,4,0,24,8,16.9,18.2,-27.5,-19
"90","03M241","STEM INSTITUTE OF MANHATTAN",40,8,263,274,33,7,5,1,2,0,0,0,2,0,5,0,-23.2,-27.8
"91","03M242","P.S. 242 - THE YOUNG DIPLOMATS MAGNET ACADEMY",85,29,301,296,25,13,33,12,21,3,6,1,27,4,31.8,13.8,-25.7,-31.1
"92","03M243","M.S. 243 CENTER SCHOOL",162,54,339,337,2,2,29,12,62,22,69,18,131,40,80.9,74.1,-5.6,-18.9
"93","03M245","M.S. M245 THE COMPUTER SCHOOL",289,NA,325,NA,26,NA,93,NA,92,NA,78,NA,170,NA,58.8,NA,-11.8,NA
"94","03M247","M.S. M247 DUAL LANGUAGE MIDDLE SCHOOL",177,NA,308,NA,28,NA,88,NA,49,NA,12,NA,61,NA,34.5,NA,-2.6,NA
"95","03M250","M.S. 250 WEST SIDE COLLABORATIVE MIDDLE SCHOOL",171,NA,300,NA,53,NA,92,NA,20,NA,6,NA,26,NA,15.2,NA,-26.9,NA
"96","03M256","M.S. 256 ACADEMIC & ATHLETIC EXCELLENCE",131,NA,277,NA,81,NA,41,NA,8,NA,1,NA,9,NA,6.9,NA,-6.3,NA
"97","03M258","COMMUNITY ACTION SCHOOL - MS 258",206,NA,303,NA,45,NA,115,NA,34,NA,12,NA,46,NA,22.3,NA,-10.1,NA
"98","03M333","P.S. 333 MANHATTAN SCHOOL FOR CHILDREN",369,67,319,321,53,8,119,19,111,28,86,12,197,40,53.4,59.7,-21.2,-19.2
"99","03M334","THE ANDERSON SCHOOL",340,79,368,376,0,0,7,0,34,5,299,74,333,79,97.9,100,-0.6,0
"100","03M415","WADLEIGH SECONDARY SCHOOL FOR THE PERFORMING & VISUAL ARTS",33,NA,272,NA,23,NA,10,NA,0,NA,0,NA,0,NA,0,NA,-27.2,NA
"101","03M421","WEST PREP ACADEMY",163,NA,297,NA,49,NA,83,NA,26,NA,5,NA,31,NA,19,NA,NA,NA
"102","03M452","P.S. 452",98,NA,331,NA,8,NA,23,NA,28,NA,39,NA,67,NA,68.4,NA,NA,NA
"103","03M859","SPECIAL MUSIC SCHOOL",68,14,355,355,0,0,3,3,18,4,47,7,65,11,95.6,78.6,NA,NA
"104","03M860","FREDERICK DOUGLASS ACADEMY II SECONDARY SCHOOL",66,NA,283,NA,29,NA,30,NA,5,NA,2,NA,7,NA,10.6,NA,-50.2,NA
"105","03M862","MOTT HALL II",266,NA,325,NA,21,NA,75,NA,111,NA,59,NA,170,NA,63.9,NA,-22.3,NA
"106","04M007","P.S. 007 SAMUEL STERN",205,36,298,311,66,7,80,13,49,14,10,2,59,16,28.8,44.4,-31.3,-14.2
"107","04M012","TAG YOUNG SCHOLARS",315,59,359,353,0,0,16,7,70,14,229,38,299,52,94.9,88.1,15.5,-5.5
"108","04M013","J.H.S. 013 JACKIE ROBINSON",31,NA,282,NA,14,NA,16,NA,1,NA,0,NA,1,NA,3.2,NA,-1.9,NA
"109","04M037","RIVER EAST ELEMENTARY",98,32,299,302,29,9,46,14,16,6,7,3,23,9,23.5,28.1,-26.5,-8.3
"110","04M038","P.S. 38 ROBERTO CLEMENTE",108,37,278,285,67,25,29,8,10,2,2,2,12,4,11.1,10.8,-28.8,-15.2
"111","04M050","P.S. 050 VITO MARCANTONIO",206,34,275,260,131,29,60,3,13,2,2,0,15,2,7.3,5.9,-31.3,-20.5
"112","04M057","JAMES WELDON JOHNSON",511,95,300,305,159,29,190,32,123,28,39,6,162,34,31.7,35.8,-26.5,-15.7
"113","04M072","THE LEXINGTON ACADEMY",271,56,292,294,110,27,108,18,41,9,12,2,53,11,19.6,19.6,-50.8,-50
"114","04M083","P.S. 083 LUIS MUNOZ RIVERA",189,66,308,302,46,23,58,21,52,17,33,5,85,22,45,33.3,-26.9,-32.9
"115","04M096","P.S. 096 JOSEPH LANZETTA",282,44,272,283,190,24,75,18,16,2,1,0,17,2,6,4.5,-52.2,-59.8
"116","04M102","P.S. 102 JACQUES CARTIER",123,34,286,288,69,18,29,11,10,4,15,1,25,5,20.3,14.7,-28.3,-25.3
"117","04M108","P.S. 108 ASSEMBLYMAN ANGELO DEL TORO EDUCATIONAL COMPLEX",429,54,288,285,194,34,174,16,49,4,12,0,61,4,14.2,7.4,-57.7,-53.3
"118","04M146","P.S. 146 ANN M. SHORT",170,61,283,287,95,37,49,13,20,9,6,2,26,11,15.3,18,-33.6,-29.7
"119","04M155","P.S. 155 WILLIAM PACA",143,49,275,277,88,35,38,10,12,3,5,1,17,4,11.9,8.2,-38.1,-31.6
"120","04M171","P.S. 171 PATRICK HENRY",451,56,324,318,48,8,131,23,147,16,125,9,272,25,60.3,44.6,-15.3,-25.6
"121","04M182","THE BILINGUAL BICULTURAL SCHOOL",158,61,306,307,36,16,68,23,35,18,19,4,54,22,34.2,36.1,-56.6,-55
"122","04M206","P.S. 206 JOSE CELSO BARBOSA",382,59,294,309,153,13,131,24,69,17,29,5,98,22,25.7,37.3,-32.4,-17.9
"123","04M224","M.S. 224 MANHATTAN EAST SCHOOL FOR ARTS & ACADEMICS",106,NA,304,NA,24,NA,46,NA,30,NA,6,NA,36,NA,34,NA,-39.7,NA
"124","04M372","ESPERANZA PREPARATORY ACADEMY",233,NA,277,NA,142,NA,80,NA,11,NA,0,NA,11,NA,4.7,NA,NA,NA
"125","04M375","MOSAIC PREPARATORY ACADEMY",142,50,285,277,68,32,52,13,16,4,6,1,22,5,15.5,10,NA,NA
"126","04M377","RENAISSANCE SCHOOL OF THE ARTS",150,NA,279,NA,86,NA,53,NA,9,NA,2,NA,11,NA,7.3,NA,NA,NA
"127","04M381","GLOBAL NEIGHBORHOOD SECONDARY SCHOOL",123,NA,278,NA,74,NA,43,NA,6,NA,0,NA,6,NA,4.9,NA,NA,NA
"128","04M406","GLOBAL TECHNOLOGY PREPARATORY",144,NA,295,NA,53,NA,56,NA,32,NA,3,NA,35,NA,24.3,NA,NA,NA
"129","04M497","CENTRAL PARK EAST I",15,4,308,NA,2,NA,4,NA,8,NA,1,NA,9,NA,60,NA,28.4,NA
"130","04M610","YOUNG WOMEN'S LEADERSHIP SCHOOL",133,NA,307,NA,27,NA,65,NA,35,NA,6,NA,41,NA,30.8,NA,-30.7,NA
"131","04M825","ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE",249,NA,283,NA,126,NA,107,NA,16,NA,0,NA,16,NA,6.4,NA,-27,NA
"132","04M964","CENTRAL PARK EAST II",53,10,324,331,2,1,22,4,15,1,14,4,29,5,54.7,50,26,40.3
"133","05M030","P.S. 030 HERNANDEZ/HUGHES",130,36,278,287,73,20,39,10,16,4,2,2,18,6,13.8,16.7,-33.1,-27
"134","05M036","P.S. 036 MARGARET DOUGLAS",202,82,288,288,94,41,70,30,35,10,3,1,38,11,18.8,13.4,NA,NA
"135","05M046","P.S. 046 ARTHUR TAPPAN",496,85,278,275,279,55,156,23,50,7,11,0,61,7,12.3,8.2,-35.4,-29.3
"136","05M092","P.S. 092 MARY MCLEOD BETHUNE",110,25,280,285,61,15,32,8,14,1,3,1,17,2,15.5,8,-30.3,-23.4
"137","05M123","P.S. 123 MAHALIA JACKSON",313,43,269,280,225,31,70,9,17,3,1,0,18,3,5.8,7,-43.6,-25.4
"138","05M125","P.S. 125 RALPH BUNCHE",61,20,320,315,6,3,24,10,17,5,14,2,31,7,50.8,35,3.2,3.3
"139","05M129","P.S. 129 JOHN H. FINLEY",302,40,283,283,155,24,100,7,29,3,18,6,47,9,15.6,22.5,-35.2,-12.3
"140","05M133","P.S. 133 FRED R MOORE",104,38,281,279,63,25,28,10,11,3,2,0,13,3,12.5,7.9,-29.6,-20.3
"141","05M148","EAGLE ACADEMY FOR YOUNG MEN OF HARLEM",109,NA,274,NA,75,NA,25,NA,8,NA,1,NA,9,NA,8.3,NA,NA,NA
"142","05M154","P.S. 154 HARRIET TUBMAN",119,35,277,272,78,28,27,6,10,1,4,0,14,1,11.8,2.9,-36.6,-31
"143","05M161","P.S. 161 PEDRO ALBIZU CAMPOS",626,102,289,296,283,43,224,34,93,23,26,2,119,25,19,24.5,-46.1,-35.1
"144","05M175","P.S. 175 HENRY H GARNET",174,56,281,288,92,30,53,16,24,8,5,2,29,10,16.7,17.9,-41.4,-39.5
"145","05M194","P.S. 194 COUNTEE CULLEN",73,21,271,259,51,18,18,3,4,0,0,0,4,0,5.5,0,-46.2,-40
"146","05M197","P.S. 197 JOHN B. RUSSWURM",140,58,288,289,67,31,49,24,15,2,9,1,24,3,17.1,5.2,-27.7,-16.8
"147","05M200","P.S. 200- THE JAMES MCCUNE SMITH SCHOOL",227,72,276,281,137,41,71,24,15,7,4,0,19,7,8.4,9.7,-26.9,-18.2
"148","05M286","I.S. M286 RENAISSANCE LEADERSHIP ACADEMY",157,NA,261,NA,121,NA,31,NA,5,NA,0,NA,5,NA,3.2,NA,-18.3,NA
"149","05M302","KAPPA IV",178,NA,261,NA,143,NA,32,NA,3,NA,0,NA,3,NA,1.7,NA,-72.9,NA
"150","05M318","THURGOOD MARSHALL ACADEMY LOWER SCHOOL",109,32,299,306,36,10,39,11,21,8,13,3,34,11,31.2,34.4,NA,NA
"151","05M362","COLUMBIA SECONDARY SCHOOL",178,NA,347,NA,1,NA,17,NA,54,NA,106,NA,160,NA,89.9,NA,NA,NA
"152","05M367","ACADEMY FOR SOCIAL ACTION: A COLLEGE BOARD SCHOOL",13,NA,261,NA,10,NA,3,NA,0,NA,0,NA,0,NA,0,NA,NA,NA
"153","05M410","THE URBAN ASSEMBLY INSTITUTE FOR NEW TECHNOLOGIES",87,NA,271,NA,60,NA,23,NA,4,NA,0,NA,4,NA,4.6,NA,NA,NA
"154","05M469","CHOIR ACADEMY OF HARLEM",25,NA,260,NA,20,NA,5,NA,0,NA,0,NA,0,NA,0,NA,-11.6,NA
"155","05M499","FREDERICK DOUGLASS ACADEMY",269,NA,282,NA,128,NA,110,NA,26,NA,5,NA,31,NA,11.5,NA,-66.3,NA
"156","05M514","NEW DESIGN MIDDLE SCHOOL",244,NA,266,NA,181,NA,59,NA,4,NA,0,NA,4,NA,1.6,NA,NA,NA
"157","05M517","TEACHERS COLLEGE COMMUNITY SCHOOL",45,NA,287,NA,21,NA,15,NA,8,NA,1,NA,9,NA,20,NA,NA,NA
"158","05M670","THURGOOD MARSHALL ACADEMY FOR LEARNING AND SOCIAL CHANGE",160,NA,290,NA,73,NA,56,NA,21,NA,10,NA,31,NA,19.4,NA,-33.4,NA
"159","06M004","P.S. 004 DUKE ELLINGTON",282,76,286,292,129,30,100,33,41,11,12,2,53,13,18.8,17.1,-19.6,-5
"160","06M005","P.S. 005 ELLEN LURIE",304,90,282,288,156,47,92,25,46,13,10,5,56,18,18.4,20,-53.9,-44.9
"161","06M008","P.S. 008 LUIS BELLIARD",265,79,288,293,119,38,92,19,44,16,10,6,54,22,20.4,27.8,-27.1,-11.6
"162","06M018","P.S. 018 PARK TERRACE",254,42,289,281,116,25,91,10,34,7,13,0,47,7,18.5,16.7,-10,-8.7
"163","06M028","P.S. 028 WRIGHT BROTHERS",351,95,299,308,100,27,129,28,87,29,35,11,122,40,34.8,42.1,-17.9,6.3
"164","06M048","P.S. 048 P.O. MICHAEL J. BUCZEK",274,80,291,294,120,37,93,20,47,18,14,5,61,23,22.3,28.8,-36,-38.2
"165","06M052","J.H.S. 052 INWOOD",474,NA,283,NA,248,NA,182,NA,37,NA,7,NA,44,NA,9.3,NA,-26.6,NA
"166","06M098","P.S. 098 SHORAC KAPPOCK",251,74,284,282,131,47,73,16,38,10,9,1,47,11,18.7,14.9,-48.1,NA
"167","06M115","P.S. 115 ALEXANDER HUMBOLDT",280,92,285,281,131,63,95,21,46,7,8,1,54,8,19.3,8.7,-35.8,-39
"168","06M128","P.S. 128 AUDUBON",242,66,289,285,110,38,84,22,32,5,16,1,48,6,19.8,9.1,-37.6,-45.7
"169","06M132","P.S. 132 JUAN PABLO DUARTE",323,104,279,276,178,61,97,29,38,14,10,0,48,14,14.9,13.5,-36.7,-23.5
"170","06M143","J.H.S. 143 ELEANOR ROOSEVELT",375,NA,272,NA,248,NA,108,NA,16,NA,3,NA,19,NA,5.1,NA,-30.7,NA
"171","06M152","P.S. 152 DYCKMAN VALLEY",276,88,292,288,108,48,102,22,47,12,19,6,66,18,23.9,20.5,-35.1,-25.4
"172","06M153","P.S. 153 ADAM CLAYTON POWELL",360,102,293,300,147,34,99,20,77,41,37,7,114,48,31.7,47.1,-23.9,-7.5
"173","06M173","P.S. 173",295,89,300,307,96,30,97,21,66,30,36,8,102,38,34.6,42.7,-20.5,-5.9
"174","06M178","PROFESSOR JUAN BOSCH PUBLIC SCHOOL",101,NA,307,NA,20,NA,35,NA,34,NA,12,NA,46,NA,45.5,NA,NA,NA
"175","06M187","P.S./I.S. 187 HUDSON CLIFFS",482,79,317,318,66,13,173,22,149,29,94,15,243,44,50.4,55.7,-20.1,-13
"176","06M189","P.S. 189",486,138,291,294,196,58,162,45,93,28,35,7,128,35,26.3,25.4,-30.6,-19.3
"177","06M192","P.S. 192 JACOB H. SCHIFF",123,35,287,300,57,10,42,18,18,6,6,1,24,7,19.5,20,-23.4,-21.6
"178","06M209","HAMILTON GRANGE MIDDLE SCHOOL",64,NA,284,NA,30,NA,25,NA,8,NA,1,NA,9,NA,14.1,NA,NA,NA
"179","06M210","P.S./I.S. 210 - TWENTY-FIRST CENTURY ACADEMY FOR COMMUNITY LEADERSHIP",269,39,302,320,72,5,119,13,55,14,23,7,78,21,29,53.8,-21.8,-21.2
"180","06M218","I.S. 218 SALOME URENA",236,NA,276,NA,136,NA,86,NA,12,NA,2,NA,14,NA,5.9,NA,-12.8,NA
"181","06M223","THE MOTT HALL SCHOOL",269,NA,322,NA,30,NA,84,NA,95,NA,60,NA,155,NA,57.6,NA,-40.2,NA
"182","06M278","PAULA HEDBAVNY SCHOOL",340,53,312,320,77,10,110,15,101,17,52,11,153,28,45,52.8,1.4,-6.5
"183","06M293","CITY COLLEGE ACADEMY OF THE ARTS",220,NA,315,NA,26,NA,95,NA,73,NA,26,NA,99,NA,45,NA,1.8,NA
"184","06M311","AMISTAD DUAL LANGUAGE SCHOOL",243,35,297,304,72,12,112,12,43,9,16,2,59,11,24.3,31.4,-42.6,-25.4
