"","DBN","Grade","Year","Category","Number.Tested","Mean.Scale.Score","L1Num","L1Pct","L2Num","L2Pct","L3Num","L3Pct","L4Num","L4Pct","L34Num","L34Pct"
"2242","03M084","3",2011,"All Students",75,"684","1","1.3","37","49.3","32","42.7","5","6.7","37","49.3"
"2243","03M084","3",2012,"All Students",83,"690","10","12","19","22.9","41","49.4","13","15.7","54","65.1"
"2244","03M084","4",2006,"All Students",92,"669","6","6.5","20","21.7","51","55.4","15","16.3","66","71.7"
"2245","03M084","4",2007,"All Students",50,"675","2","4","13","26","24","48","11","22","35","70"
"2246","03M084","4",2008,"All Students",61,"670","2","3.3","13","21.3","39","63.9","7","11.5","46","75.4"
"2247","03M084","4",2009,"All Students",57,"673","3","5.3","7","12.3","40","70.2","7","12.3","47","82.5"
"2248","03M084","4",2010,"All Students",47,"674","2","4.3","23","48.9","19","40.4","3","6.4","22","46.8"
"2249","03M084","4",2011,"All Students",55,"681","1","1.8","20","36.4","28","50.9","6","10.9","34","61.8"
"2250","03M084","4",2012,"All Students",60,"690","0","0","20","33.3","30","50","10","16.7","40","66.7"
"2251","03M084","5",2006,"All Students",84,"646","15","17.9","28","33.3","37","44","4","4.8","41","48.8"
"2252","03M084","5",2007,"All Students",91,"660","4","4.4","31","34.1","48","52.7","8","8.8","56","61.5"
"2253","03M084","5",2008,"All Students",44,"664","3","6.8","9","20.5","26","59.1","6","13.6","32","72.7"
"2254","03M084","5",2009,"All Students",53,"675","0","0","10","18.9","36","67.9","7","13.2","43","81.1"
"2255","03M084","5",2010,"All Students",56,"672","4","7.1","26","46.4","23","41.1","3","5.4","26","46.4"
"2256","03M084","5",2011,"All Students",45,"668","4","8.9","22","48.9","16","35.6","3","6.7","19","42.2"
"2257","03M084","5",2012,"All Students",46,"683","2","4.3","14","30.4","22","47.8","8","17.4","30","65.2"
"2258","03M084","All Grades",2006,"All Students",240,"","24","10","64","26.7","124","51.7","28","11.7","152","63.3"
"2259","03M084","All Grades",2007,"All Students",206,"","7","3.4","53","25.7","120","58.3","26","12.6","146","70.9"
"2260","03M084","All Grades",2008,"All Students",165,"","6","3.6","31","18.8","110","66.7","18","10.9","128","77.6"
"2261","03M084","All Grades",2009,"All Students",162,"","3","1.9","20","12.3","122","75.3","17","10.5","139","85.8"
"2262","03M084","All Grades",2010,"All Students",162,"","13","8","80","49.4","57","35.2","12","7.4","69","42.6"
"2263","03M084","All Grades",2011,"All Students",175,"679","6","3.4","79","45.1","76","43.4","14","8","90","51.4"
"2264","03M084","All Grades",2012,"All Students",189,"688","12","6.3","53","28","93","49.2","31","16.4","124","65.6"
"2265","03M087","3",2006,"All Students",152,"685","1","0.7","8","5.3","102","67.1","41","27","143","94.1"
"2266","03M087","3",2007,"All Students",126,"690","2","1.6","10","7.9","69","54.8","45","35.7","114","90.5"
"2267","03M087","3",2008,"All Students",142,"701","0","0","4","2.8","85","59.9","53","37.3","138","97.2"
"2268","03M087","3",2009,"All Students",128,"708","0","0","1","0.8","74","57.8","53","41.4","127","99.2"
"2269","03M087","3",2010,"All Students",140,"703","1","0.7","29","20.7","63","45","47","33.6","110","78.6"
"2270","03M087","3",2011,"All Students",166,"698","0","0","29","17.5","90","54.2","47","28.3","137","82.5"
"2271","03M087","3",2012,"All Students",159,"701","1","0.6","17","10.7","97","61","44","27.7","141","88.7"
"2272","03M087","4",2006,"All Students",158,"695","3","1.9","17","10.8","66","41.8","72","45.6","138","87.3"
"2273","03M087","4",2007,"All Students",138,"701","0","0","5","3.6","71","51.4","62","44.9","133","96.4"
"2274","03M087","4",2008,"All Students",122,"699","0","0","9","7.4","60","49.2","53","43.4","113","92.6"
"2275","03M087","4",2009,"All Students",147,"713","0","0","2","1.4","56","38.1","89","60.5","145","98.6"
"2276","03M087","4",2010,"All Students",131,"708","1","0.8","18","13.7","46","35.1","66","50.4","112","85.5"
"2277","03M087","4",2011,"All Students",143,"710","1","0.7","10","7","58","40.6","74","51.7","132","92.3"
"2278","03M087","4",2012,"All Students",167,"714","1","0.6","9","5.4","52","31.1","105","62.9","157","94"
"2279","03M087","5",2006,"All Students",145,"674","11","7.6","26","17.9","66","45.5","42","29","108","74.5"
"2280","03M087","5",2007,"All Students",131,"682","3","2.3","13","9.9","82","62.6","33","25.2","115","87.8"
"2281","03M087","5",2008,"All Students",131,"695","1","0.8","4","3.1","72","55","54","41.2","126","96.2"
"2282","03M087","5",2009,"All Students",114,"692","0","0","9","7.9","57","50","48","42.1","105","92.1"
"2283","03M087","5",2010,"All Students",136,"700","2","1.5","27","19.9","45","33.1","62","45.6","107","78.7"
"2284","03M087","5",2011,"All Students",123,"701","2","1.6","15","12.2","53","43.1","53","43.1","106","86.2"
"2285","03M087","5",2012,"All Students",127,"710","1","0.8","14","11","33","26","79","62.2","112","88.2"
"2286","03M087","All Grades",2006,"All Students",455,"","15","3.3","51","11.2","234","51.4","155","34.1","389","85.5"
"2287","03M087","All Grades",2007,"All Students",395,"","5","1.3","28","7.1","222","56.2","140","35.4","362","91.6"
"2288","03M087","All Grades",2008,"All Students",395,"","1","0.3","17","4.3","217","54.9","160","40.5","377","95.4"
"2289","03M087","All Grades",2009,"All Students",389,"","0","0","12","3.1","187","48.1","190","48.8","377","96.9"
"2290","03M087","All Grades",2010,"All Students",407,"","4","1","74","18.2","154","37.8","175","43","329","80.8"
"2291","03M087","All Grades",2011,"All Students",432,"703","3","0.7","54","12.5","201","46.5","174","40.3","375","86.8"
"2292","03M087","All Grades",2012,"All Students",453,"709","3","0.7","40","8.8","182","40.2","228","50.3","410","90.5"
"2293","03M145","3",2006,"All Students",97,"658","14","14.4","27","27.8","43","44.3","13","13.4","56","57.7"
"2294","03M145","3",2007,"All Students",71,"664","6","8.5","19","26.8","38","53.5","8","11.3","46","64.8"
"2295","03M145","3",2008,"All Students",85,"683","0","0","13","15.3","59","69.4","13","15.3","72","84.7"
"2296","03M145","3",2009,"All Students",66,"675","3","4.5","6","9.1","50","75.8","7","10.6","57","86.4"
"2297","03M145","3",2010,"All Students",72,"681","11","15.3","33","45.8","18","25","10","13.9","28","38.9"
"2298","03M145","3",2011,"All Students",60,"683","7","11.7","22","36.7","29","48.3","2","3.3","31","51.7"
"2299","03M145","3",2012,"All Students",53,"677","11","20.8","23","43.4","17","32.1","2","3.8","19","35.8"
"2300","03M145","4",2006,"All Students",97,"650","22","22.7","24","24.7","43","44.3","8","8.2","51","52.6"
"2301","03M145","4",2007,"All Students",77,"667","7","9.1","20","26","33","42.9","17","22.1","50","64.9"
"2302","03M145","4",2008,"All Students",64,"656","9","14.1","14","21.9","37","57.8","4","6.3","41","64.1"
"2303","03M145","4",2009,"All Students",72,"678","4","5.6","10","13.9","43","59.7","15","20.8","58","80.6"
"2304","03M145","4",2010,"All Students",66,"665","9","13.6","33","50","16","24.2","8","12.1","24","36.4"
"2305","03M145","4",2011,"All Students",72,"669","9","12.5","31","43.1","27","37.5","5","6.9","32","44.4"
"2306","03M145","4",2012,"All Students",63,"678","4","6.3","27","42.9","19","30.2","13","20.6","32","50.8"
"2307","03M145","5",2006,"All Students",111,"655","12","10.8","36","32.4","51","45.9","12","10.8","63","56.8"
"2308","03M145","5",2007,"All Students",89,"663","10","11.2","19","21.3","46","51.7","14","15.7","60","67.4"
"2309","03M145","5",2008,"All Students",64,"668","3","4.7","11","17.2","43","67.2","7","10.9","50","78.1"
"2310","03M145","5",2009,"All Students",60,"670","3","5","9","15","41","68.3","7","11.7","48","80"
"2311","03M145","5",2010,"All Students",70,"680","5","7.1","24","34.3","29","41.4","12","17.1","41","58.6"
"2312","03M145","5",2011,"All Students",66,"671","8","12.1","31","47","17","25.8","10","15.2","27","40.9"
"2313","03M145","5",2012,"All Students",75,"671","8","10.7","34","45.3","25","33.3","8","10.7","33","44"
"2314","03M145","All Grades",2006,"All Students",305,"","48","15.7","87","28.5","137","44.9","33","10.8","170","55.7"
"2315","03M145","All Grades",2007,"All Students",237,"","23","9.7","58","24.5","117","49.4","39","16.5","156","65.8"
"2316","03M145","All Grades",2008,"All Students",213,"","12","5.6","38","17.8","139","65.3","24","11.3","163","76.5"
"2317","03M145","All Grades",2009,"All Students",198,"","10","5.1","25","12.6","134","67.7","29","14.6","163","82.3"
"2318","03M145","All Grades",2010,"All Students",208,"","25","12","90","43.3","63","30.3","30","14.4","93","44.7"
"2319","03M145","All Grades",2011,"All Students",198,"674","24","12.1","84","42.4","73","36.9","17","8.6","90","45.5"
"2320","03M145","All Grades",2012,"All Students",191,"675","23","12","84","44","61","31.9","23","12","84","44"
"2321","03M149","3",2006,"All Students",48,"661","4","8.3","15","31.3","24","50","5","10.4","29","60.4"
"2322","03M149","3",2007,"All Students",41,"669","2","4.9","9","22","25","61","5","12.2","30","73.2"
"2323","03M149","3",2008,"All Students",35,"669","1","2.9","5","14.3","27","77.1","2","5.7","29","82.9"
"2324","03M149","3",2009,"All Students",39,"668","0","0","8","20.5","28","71.8","3","7.7","31","79.5"
"2325","03M149","3",2010,"All Students",40,"670","7","17.5","26","65","6","15","1","2.5","7","17.5"
"2326","03M149","3",2011,"All Students",39,"672","11","28.2","21","53.8","7","17.9","0","0","7","17.9"
"2327","03M149","3",2012,"All Students",34,"668","9","26.5","23","67.6","2","5.9","0","0","2","5.9"
"2328","03M149","4",2006,"All Students",49,"654","8","16.3","13","26.5","22","44.9","6","12.2","28","57.1"
"2329","03M149","4",2007,"All Students",48,"668","2","4.2","12","25","29","60.4","5","10.4","34","70.8"
"2330","03M149","4",2008,"All Students",36,"658","5","13.9","3","8.3","27","75","1","2.8","28","77.8"
"2331","03M149","4",2009,"All Students",36,"680","1","2.8","5","13.9","20","55.6","10","27.8","30","83.3"
"2332","03M149","4",2010,"All Students",40,"672","2","5","27","67.5","8","20","3","7.5","11","27.5"
"2333","03M149","4",2011,"All Students",32,"660","6","18.8","17","53.1","9","28.1","0","0","9","28.1"
"2334","03M149","4",2012,"All Students",43,"655","9","20.9","27","62.8","7","16.3","0","0","7","16.3"
"2335","03M149","5",2006,"All Students",57,"640","11","19.3","22","38.6","24","42.1","0","0","24","42.1"
"2336","03M149","5",2007,"All Students",47,"647","10","21.3","14","29.8","20","42.6","3","6.4","23","48.9"
"2337","03M149","5",2008,"All Students",45,"668","0","0","13","28.9","27","60","5","11.1","32","71.1"
"2338","03M149","5",2009,"All Students",32,"687","1","3.1","1","3.1","20","62.5","10","31.3","30","93.8"
"2339","03M149","5",2010,"All Students",33,"665","2","6.1","20","60.6","10","30.3","1","3","11","33.3"
"2340","03M149","5",2011,"All Students",35,"675","1","2.9","16","45.7","17","48.6","1","2.9","18","51.4"
"2341","03M149","5",2012,"All Students",26,"661","4","15.4","14","53.8","7","26.9","1","3.8","8","30.8"
"2342","03M149","6",2006,"All Students",56,"620","23","41.1","25","44.6","8","14.3","0","0","8","14.3"
"2343","03M149","6",2007,"All Students",47,"631","15","31.9","18","38.3","14","29.8","0","0","14","29.8"
"2344","03M149","6",2008,"All Students",56,"642","6","10.7","26","46.4","23","41.1","1","1.8","24","42.9"
"2345","03M149","6",2009,"All Students",35,"672","1","2.9","7","20","25","71.4","2","5.7","27","77.1"
"2346","03M149","6",2010,"All Students",27,"666","5","18.5","13","48.1","5","18.5","4","14.8","9","33.3"
"2347","03M149","6",2011,"All Students",35,"654","8","22.9","20","57.1","6","17.1","1","2.9","7","20"
"2348","03M149","6",2012,"All Students",33,"654","7","21.2","17","51.5","8","24.2","1","3","9","27.3"
"2349","03M149","7",2006,"All Students",57,"630","16","28.1","24","42.1","14","24.6","3","5.3","17","29.8"
"2350","03M149","7",2007,"All Students",49,"633","10","20.4","25","51","13","26.5","1","2","14","28.6"
"2351","03M149","7",2008,"All Students",50,"639","7","14","26","52","17","34","0","0","17","34"
"2352","03M149","7",2009,"All Students",51,"660","0","0","12","23.5","36","70.6","3","5.9","39","76.5"
"2353","03M149","7",2010,"All Students",34,"674","2","5.9","13","38.2","11","32.4","8","23.5","19","55.9"
"2354","03M149","7",2011,"All Students",27,"653","7","25.9","14","51.9","6","22.2","0","0","6","22.2"
"2355","03M149","7",2012,"All Students",30,"646","9","30","16","53.3","4","13.3","1","3.3","5","16.7"
"2356","03M149","8",2006,"All Students",72,"625","22","30.6","39","54.2","11","15.3","0","0","11","15.3"
"2357","03M149","8",2007,"All Students",54,"627","18","33.3","23","42.6","13","24.1","0","0","13","24.1"
"2358","03M149","8",2008,"All Students",48,"637","7","14.6","27","56.3","13","27.1","1","2.1","14","29.2"
"2359","03M149","8",2009,"All Students",46,"645","6","13","17","37","23","50","0","0","23","50"
"2360","03M149","8",2010,"All Students",51,"663","5","9.8","31","60.8","10","19.6","5","9.8","15","29.4"
"2361","03M149","8",2011,"All Students",33,"658","5","15.2","14","42.4","14","42.4","0","0","14","42.4"
"2362","03M149","8",2012,"All Students",26,"652","4","15.4","20","76.9","2","7.7","0","0","2","7.7"
"2363","03M149","All Grades",2006,"All Students",339,"","84","24.8","138","40.7","103","30.4","14","4.1","117","34.5"
"2364","03M149","All Grades",2007,"All Students",286,"","57","19.9","101","35.3","114","39.9","14","4.9","128","44.8"
"2365","03M149","All Grades",2008,"All Students",270,"","26","9.6","100","37","134","49.6","10","3.7","144","53.3"
"2366","03M149","All Grades",2009,"All Students",239,"","9","3.8","50","20.9","152","63.6","28","11.7","180","75.3"
"2367","03M149","All Grades",2010,"All Students",225,"","23","10.2","130","57.8","50","22.2","22","9.8","72","32"
"2368","03M149","All Grades",2011,"All Students",201,"663","38","18.9","102","50.7","59","29.4","2","1","61","30.3"
"2369","03M149","All Grades",2012,"All Students",192,"656","42","21.9","117","60.9","30","15.6","3","1.6","33","17.2"
"2370","03M163","3",2006,"All Students",97,"675","4","4.1","15","15.5","53","54.6","25","25.8","78","80.4"
"2371","03M163","3",2007,"All Students",97,"691","1","1","11","11.3","51","52.6","34","35.1","85","87.6"
"2372","03M163","3",2008,"All Students",115,"699","0","0","5","4.3","65","56.5","45","39.1","110","95.7"
"2373","03M163","3",2009,"All Students",102,"705","0","0","0","0","59","57.8","43","42.2","102","100"
"2374","03M163","3",2010,"All Students",96,"702","5","5.2","24","25","34","35.4","33","34.4","67","69.8"
"2375","03M163","3",2011,"All Students",91,"693","2","2.2","24","26.4","49","53.8","16","17.6","65","71.4"
"2376","03M163","3",2012,"All Students",87,"699","2","2.3","11","12.6","51","58.6","23","26.4","74","85.1"
"2377","03M163","4",2006,"All Students",87,"666","11","12.6","17","19.5","41","47.1","18","20.7","59","67.8"
"2378","03M163","4",2007,"All Students",78,"686","3","3.8","15","19.2","34","43.6","26","33.3","60","76.9"
"2379","03M163","4",2008,"All Students",101,"689","4","4","7","6.9","52","51.5","38","37.6","90","89.1"
"2380","03M163","4",2009,"All Students",110,"703","3","2.7","5","4.5","48","43.6","54","49.1","102","92.7"
"2381","03M163","4",2010,"All Students",99,"712","0","0","17","17.2","33","33.3","49","49.5","82","82.8"
"2382","03M163","4",2011,"All Students",91,"696","2","2.2","26","28.6","33","36.3","30","33","63","69.2"
"2383","03M163","4",2012,"All Students",88,"698","0","0","28","31.8","31","35.2","29","33","60","68.2"
"2384","03M163","5",2006,"All Students",95,"664","8","8.4","23","24.2","48","50.5","16","16.8","64","67.4"
"2385","03M163","5",2007,"All Students",79,"664","9","11.4","21","26.6","35","44.3","14","17.7","49","62"
"2386","03M163","5",2008,"All Students",74,"685","1","1.4","9","12.2","41","55.4","23","31.1","64","86.5"
"2387","03M163","5",2009,"All Students",85,"699","2","2.4","1","1.2","35","41.2","47","55.3","82","96.5"
"2388","03M163","5",2010,"All Students",106,"697","4","3.8","26","24.5","34","32.1","42","39.6","76","71.7"
"2389","03M163","5",2011,"All Students",96,"702","2","2.1","23","24","33","34.4","38","39.6","71","74"
"2390","03M163","5",2012,"All Students",87,"699","6","6.9","17","19.5","29","33.3","35","40.2","64","73.6"
"2391","03M163","All Grades",2006,"All Students",279,"","23","8.2","55","19.7","142","50.9","59","21.1","201","72"
"2392","03M163","All Grades",2007,"All Students",254,"","13","5.1","47","18.5","120","47.2","74","29.1","194","76.4"
"2393","03M163","All Grades",2008,"All Students",290,"","5","1.7","21","7.2","158","54.5","106","36.6","264","91"
"2394","03M163","All Grades",2009,"All Students",297,"","5","1.7","6","2","142","47.8","144","48.5","286","96.3"
"2395","03M163","All Grades",2010,"All Students",301,"","9","3","67","22.3","101","33.6","124","41.2","225","74.8"
"2396","03M163","All Grades",2011,"All Students",278,"697","6","2.2","73","26.3","115","41.4","84","30.2","199","71.6"
"2397","03M163","All Grades",2012,"All Students",262,"699","8","3.1","56","21.4","111","42.4","87","33.2","198","75.6"
"2398","03M165","3",2006,"All Students",92,"659","11","12","22","23.9","51","55.4","8","8.7","59","64.1"
"2399","03M165","3",2007,"All Students",101,"680","2","2","16","15.8","67","66.3","16","15.8","83","82.2"
"2400","03M165","3",2008,"All Students",79,"674","4","5.1","11","13.9","53","67.1","11","13.9","64","81"
"2401","03M165","3",2009,"All Students",104,"673","1","1","16","15.4","79","76","8","7.7","87","83.7"
"2402","03M165","3",2010,"All Students",95,"681","23","24.2","37","38.9","18","18.9","17","17.9","35","36.8"
"2403","03M165","3",2011,"All Students",100,"684","7","7","48","48","36","36","9","9","45","45"
"2404","03M165","3",2012,"All Students",96,"688","7","7.3","34","35.4","43","44.8","12","12.5","55","57.3"
"2405","03M165","4",2006,"All Students",101,"651","23","22.8","21","20.8","45","44.6","12","11.9","57","56.4"
"2406","03M165","4",2007,"All Students",82,"669","6","7.3","17","20.7","40","48.8","19","23.2","59","72"
"2407","03M165","4",2008,"All Students",89,"680","4","4.5","12","13.5","52","58.4","21","23.6","73","82"
"2408","03M165","4",2009,"All Students",80,"690","2","2.5","6","7.5","47","58.8","25","31.3","72","90"
"2409","03M165","4",2010,"All Students",98,"678","7","7.1","36","36.7","40","40.8","15","15.3","55","56.1"
"2410","03M165","4",2011,"All Students",96,"688","4","4.2","29","30.2","33","34.4","30","31.3","63","65.6"
"2411","03M165","4",2012,"All Students",102,"686","5","4.9","24","23.5","48","47.1","25","24.5","73","71.6"
"2412","03M165","5",2006,"All Students",105,"660","15","14.3","21","20","56","53.3","13","12.4","69","65.7"
"2413","03M165","5",2007,"All Students",91,"669","6","6.6","20","22","54","59.3","11","12.1","65","71.4"
"2414","03M165","5",2008,"All Students",77,"657","12","15.6","17","22.1","42","54.5","6","7.8","48","62.3"
"2415","03M165","5",2009,"All Students",89,"676","3","3.4","18","20.2","46","51.7","22","24.7","68","76.4"
"2416","03M165","5",2010,"All Students",80,"676","6","7.5","36","45","25","31.3","13","16.3","38","47.5"
"2417","03M165","5",2011,"All Students",99,"680","9","9.1","33","33.3","39","39.4","18","18.2","57","57.6"
"2418","03M165","5",2012,"All Students",108,"684","11","10.2","32","29.6","41","38","24","22.2","65","60.2"
"2419","03M165","6",2009,"All Students",48,"647","3","6.3","23","47.9","21","43.8","1","2.1","22","45.8"
"2420","03M165","6",2010,"All Students",48,"655","8","16.7","25","52.1","11","22.9","4","8.3","15","31.3"
"2421","03M165","6",2011,"All Students",48,"666","6","12.5","20","41.7","21","43.8","1","2.1","22","45.8"
"2422","03M165","6",2012,"All Students",68,"661","13","19.1","30","44.1","21","30.9","4","5.9","25","36.8"
"2423","03M165","7",2010,"All Students",47,"657","2","4.3","37","78.7","8","17","0","0","8","17"
"2424","03M165","7",2011,"All Students",58,"661","11","19","22","37.9","19","32.8","6","10.3","25","43.1"
"2425","03M165","7",2012,"All Students",46,"660","9","19.6","19","41.3","14","30.4","4","8.7","18","39.1"
"2426","03M165","8",2011,"All Students",46,"659","3","6.5","33","71.7","10","21.7","0","0","10","21.7"
"2427","03M165","8",2012,"All Students",57,"668","5","8.8","31","54.4","19","33.3","2","3.5","21","36.8"
"2428","03M165","All Grades",2006,"All Students",298,"","49","16.4","64","21.5","152","51","33","11.1","185","62.1"
"2429","03M165","All Grades",2007,"All Students",274,"","14","5.1","53","19.3","161","58.8","46","16.8","207","75.5"
"2430","03M165","All Grades",2008,"All Students",245,"","20","8.2","40","16.3","147","60","38","15.5","185","75.5"
"2431","03M165","All Grades",2009,"All Students",321,"","9","2.8","63","19.6","193","60.1","56","17.4","249","77.6"
"2432","03M165","All Grades",2010,"All Students",368,"","46","12.5","171","46.5","102","27.7","49","13.3","151","41"
"2433","03M165","All Grades",2011,"All Students",447,"676","40","8.9","185","41.4","158","35.3","64","14.3","222","49.7"
"2434","03M165","All Grades",2012,"All Students",477,"678","50","10.5","170","35.6","186","39","71","14.9","257","53.9"
"2435","03M166","3",2006,"All Students",87,"692","4","4.6","6","6.9","42","48.3","35","40.2","77","88.5"
"2436","03M166","3",2007,"All Students",114,"696","0","0","7","6.1","65","57","42","36.8","107","93.9"
"2437","03M166","3",2008,"All Students",86,"696","1","1.2","3","3.5","50","58.1","32","37.2","82","95.3"
"2438","03M166","3",2009,"All Students",92,"696","0","0","4","4.3","55","59.8","33","35.9","88","95.7"
"2439","03M166","3",2010,"All Students",91,"694","15","16.5","22","24.2","32","35.2","22","24.2","54","59.3"
"2440","03M166","3",2011,"All Students",99,"691","7","7.1","18","18.2","50","50.5","24","24.2","74","74.7"
"2441","03M166","3",2012,"All Students",97,"700","5","5.2","11","11.3","51","52.6","30","30.9","81","83.5"
"2442","03M166","4",2006,"All Students",94,"694","7","7.4","11","11.7","26","27.7","50","53.2","76","80.9"
"2443","03M166","4",2007,"All Students",85,"703","6","7.1","7","8.2","24","28.2","48","56.5","72","84.7"
"2444","03M166","4",2008,"All Students",108,"701","1","0.9","9","8.3","44","40.7","54","50","98","90.7"
"2445","03M166","4",2009,"All Students",79,"714","1","1.3","5","6.3","23","29.1","50","63.3","73","92.4"
"2446","03M166","4",2010,"All Students",93,"706","5","5.4","19","20.4","22","23.7","47","50.5","69","74.2"
"2447","03M166","4",2011,"All Students",95,"702","2","2.1","28","29.5","17","17.9","48","50.5","65","68.4"
"2448","03M166","4",2012,"All Students",97,"712","2","2.1","16","16.5","23","23.7","56","57.7","79","81.4"
"2449","03M166","5",2006,"All Students",75,"671","7","9.3","17","22.7","32","42.7","19","25.3","51","68"
"2450","03M166","5",2007,"All Students",73,"688","0","0","13","17.8","34","46.6","26","35.6","60","82.2"
"2451","03M166","5",2008,"All Students",70,"702","0","0","7","10","21","30","42","60","63","90"
